parent	child
0000078	0000119
0000079	0000119
0000098	0000002
0000153	0000271
0000290	0000271
0000307	0000271
0000309	0000271
0000315	0000271
0000331	0000271
0000336	0000271
0000356	0000598
0000359	0000598
0000364	0000598
0000366	0000271
0000370	0000598
0000465	0000464
0000466	0000464
0000472	0000464
0000474	0000464
0000474	0001197
0000475	0000464
0000476	0000464
0000479	0000478
0000481	0000478
0000496	0000478
0000501	0000478
0000504	0000478
0000508	0000478
0000512	0000478
0000518	0000478
0000525	0000478
0000539	0000478
0000587	0000478
0000591	0000478
0000593	0000478
0000610	0000478
0000629	0000271
0000632	0000478
0000649	0000478
0000667	0000478
0000708	0000707
0000750	0000707
0000765	0000924
0000771	0000769
0000816	0001939
0000819	0000818
0000819	0001939
0000820	0000818
0000823	0000818
0000823	0001510
0000828	0000818
0000834	0000818
0000840	0000818
0000848	0000818
0000855	0001939
0000858	0000818
0000864	0000818
0000873	0000818
0000925	0000924
0000929	0000924
0000943	0000924
0000957	0000951
0000958	0000951
0000966	0007550
0000969	0001939
0000973	0000951
0000974	0000951
0000975	0007550
0000977	0000951
0000980	0000951
0000989	0000951
0000991	0000951
0001000	0000951
0001029	0000951
0001056	0000951
0001072	0000951
0001080	0001392
0001083	0000478
0001099	0000478
0001144	0000271
0001155	0002817
0001195	0001197
0001195	0001626
0001196	0001197
0001231	0001597
0001249	0000707
0001250	0000707
0001252	0003011
0001263	0000707
0001270	0000707
0001281	0003011
0001298	0000707
0001315	0000707
0001324	0003011
0001328	0000707
0001350	0000707
0001367	0000924
0001394	0001392
0001395	0001392
0001396	0001392
0001397	0001392
0001399	0001410
0001419	0001417
0001423	0001417
0001442	0001428
0001452	0000006
0001452	0001466
0001470	0000006
0001508	0004325
0001511	0001510
0001513	0004324
0001518	0004325
0001520	0004324
0001528	0100555
0001540	0003011
0001540	0004298
0001557	0001197
0001561	0001197
0001562	0001197
0001563	0001197
0001609	0001608
0001611	0001608
0001612	0001608
0001620	0001608
0001621	0001608
0001622	0001197
0001623	0001197
0001686	0001608
0001760	0002814
0001788	0001197
0001805	0001597
0001806	0001597
0001808	0001597
0001816	0001597
0001824	0004325
0001873	0001872
0001877	0005561
0001894	0001872
0001907	0001977
0001934	0001892
0001941	0001939
0001943	0001939
0001944	0001939
0001946	0001939
0001949	0001939
0001951	0001939
0001952	0001939
0001987	0001939
0001999	0000271
0002006	0000271
0002014	0011458
0002017	0011458
0002019	0011458
0002027	0011458
0002027	0012531
0002039	0011458
0002063	0000707
0002071	0000707
0002148	0001939
0002149	0001939
0002152	0001939
0002153	0001939
0002164	0001597
0002167	0000707
0002186	0000707
0002200	0000707
0002240	0001392
0002270	0000707
0002275	0000707
0002311	0000707
0002315	0000707
0002353	0000707
0002376	0000707
0002463	0000707
0002483	0000707
0002486	0003011
0002493	0000707
0002516	0000707
0002524	0000707
0002552	0001595
0002558	0000769
0002597	0001626
0002644	0000924
0002652	0000924
0002653	0000924
0002653	0012531
0002659	0000924
0002686	0001197
0002750	0000924
0002795	0002086
0002813	0000924
0002823	0000924
0002823	0002814
0002829	0012531
0002861	0002664
0002894	0001732
0002894	0002664
0002900	0001939
0002901	0001939
0002902	0001939
0002904	0001939
0002905	0001939
0002910	0001392
0002916	0001939
0002917	0001939
0002918	0001939
0002973	0002817
0002991	0000924
0002991	0002814
0002992	0000924
0002992	0002814
0003010	0001892
0003063	0000924
0003063	0002817
0003072	0001939
0003073	0001939
0003074	0001939
0003075	0001939
0003079	0001939
0003113	0001939
0003117	0000818
0003119	0001939
0003160	0001939
0003186	0000769
0003208	0001939
0003220	0001939
0003228	0001939
0003236	0001939
0003256	0001928
0003258	0001939
0003259	0001939
0003270	0011458
0003326	0012531
0003329	0001595
0003330	0000924
0003343	0001939
0003388	0000707
0003388	0003011
0003394	0003011
0003457	0003011
0003461	0001939
0003470	0000707
0003492	0000818
0003526	0001939
0003533	0001939
0003534	0001939
0003537	0001939
0003542	0001939
0003546	0003011
0003551	0003011
0003552	0003011
0003565	0001939
0003568	0001939
0003577	0003674
0003581	0003674
0003593	0003674
0003621	0003674
0003623	0003674
0003645	0001928
0003698	0003011
0003707	0002814
0003707	0003011
0003737	0003011
0003744	0003743
0003750	0003011
0003764	0000951
0003777	0001595
0003782	0004325
0003783	0002814
0003828	0003812
0003829	0003812
0004322	0000002
0004322	0001510
0004327	0000478
0004337	0001939
0004367	0001939
0004370	0001939
0004372	0000707
0004377	0002664
0004379	0001939
0004395	0011458
0004396	0011458
0004405	0000769
0004420	0001977
0004846	0001892
0004915	0001939
0004936	0001977
0005200	0002585
0005256	0003011
0005258	0002817
0005258	0003011
0005264	0001392
0005268	0001197
0005346	0000271
0005521	0001977
0005542	0001928
0005616	0000924
0005977	0001939
0005988	0000464
0005988	0003011
0005991	0000464
0006254	0001939
0006298	0001892
0006565	0001392
0006568	0001392
0006580	0001392
0006610	0000769
0006706	0001392
0006709	0000769
0006756	0002664
0006758	0000119
0006758	0002664
0006783	0000600
0007281	0000707
0007378	0002664
0007378	0011024
0007522	0000951
0008056	0000478
0008065	0000951
0008066	0000951
0008069	0000951
0008069	0002664
0008166	0001939
0008178	0000924
0008187	0000818
0008193	0000818
0008197	0000818
0008226	0000818
0008383	0001597
0008386	0001597
0008388	0001597
0008404	0001597
0008897	0001510
0008988	0003011
0009025	0003549
0009031	0002814
0009031	0003011
0009046	0003011
0009054	0002814
0009054	0002817
0009054	0003011
0009088	0001608
0009110	0003011
0009124	0003549
0009555	0000600
0009763	0000924
0009763	0012531
0009775	0001197
0009794	0000464
0009815	0000924
0009886	0001595
0009887	0001595
0009888	0001595
0009891	0000271
0010300	0001608
0010311	0000769
0010312	0000769
0010318	0003011
0010318	0004298
0010471	0001939
0010472	0001939
0010484	0002817
0010496	0002814
0010497	0002814
0010524	0000707
0010566	0002664
0010609	0000951
0010622	0000924
0010622	0002664
0010648	0000951
0010719	0001595
0010720	0001595
0010727	0000478
0010751	0000271
0010766	0000924
0010781	0000951
0010786	0000119
0010786	0002664
0010837	0001939
0010866	0004298
0010885	0000924
0010934	0001939
0010978	0002715
0010982	0001426
0010984	0001426
0010987	0002715
0011012	0001939
0011025	0001626
0011031	0001939
0011033	0001939
0011034	0001939
0011133	0001939
0011227	0001939
0011232	0000271
0011314	0000924
0011354	0000951
0011356	0000951
0011357	0001595
