parent	child
0000003	0000107
0000008	0000078
0000009	0000014
0000010	0002719
0000010	0011277
0000011	0000009
0000012	0000009
0000013	0008684
0000014	0000079
0000015	0000014
0000016	0000009
0000017	0000009
0000019	0000009
0000020	0000009
0000021	0010955
0000022	0000078
0000023	0004299
0000024	0008775
0000024	0010978
0000025	0000078
0000026	0000025
0000026	0000135
0000027	0008669
0000028	0000035
0000029	0000035
0000030	0000150
0000030	0010788
0000031	0009714
0000031	0010978
0000033	0000062
0000033	0000078
0000033	0000811
0000034	0000035
0000035	0000078
0000035	0000811
0000036	0000078
0000036	0000811
0000037	0000078
0000037	0000811
0000039	0100627
0000040	0000036
0000041	0000036
0000042	0000811
0000044	0000135
0000045	0000078
0000045	0000811
0000046	0000045
0000046	0000050
0000047	0100627
0000048	0000045
0000049	0000045
0000050	0003241
0000051	0000047
0000052	0000068
0000053	0000035
0000054	0008736
0000055	0000078
0000055	0000811
0000056	0000055
0000058	0000055
0000059	0000066
0000059	0012881
0000060	0000056
0000060	0012815
0000061	0000055
0000061	0000062
0000062	0000811
0000063	0000058
0000064	0000058
0000064	0000066
0000066	0000058
0000066	0012815
0000068	0000795
0000069	0010935
0000070	0000069
0000071	0006000
0000072	0000069
0000073	0000069
0000074	0000071
0000075	0012210
0000076	0000009
0000076	0000069
0000077	0010935
0000078	0000119
0000079	0000119
0000081	0000073
0000081	0012210
0000083	0012211
0000085	0100542
0000086	0100542
0000089	0008678
0000090	0012210
0000091	0012210
0000092	0000091
0000093	0003110
0000096	0012210
0000097	0000096
0000098	0000002
0000099	0000123
0000099	0012210
0000100	0012211
0000103	0012211
0000104	0008678
0000105	0012210
0000107	0012210
0000110	0012210
0000112	0012211
0000113	0000107
0000114	0000091
0000117	0003110
0000121	0012210
0000122	0000104
0000123	0010978
0000123	0012211
0000124	0012211
0000125	0000086
0000126	0012210
0000127	0003110
0000128	0012598
0000130	0000008
0000131	0010784
0000132	0000140
0000132	0001892
0000133	0000078
0000134	0000135
0000134	0000137
0000135	0000078
0000135	0000818
0000136	0000130
0000137	0000008
0000138	0000137
0000139	0000130
0000139	0100823
0000140	0000008
0000140	0000858
0000141	0000140
0000142	0000008
0000143	0004320
0000143	0100590
0000144	0000078
0000147	0000138
0000148	0000078
0000148	0000142
0000149	0000150
0000149	0100615
0000150	0000078
0000150	0010785
0000151	0008684
0000153	0000271
0000154	0000153
0000155	0011830
0000157	0000163
0000158	0000157
0000158	0003712
0000159	0000153
0000160	0000153
0000161	0000204
0000162	0000157
0000163	0000153
0000164	0000163
0000166	0000704
0000168	0011830
0000169	0000168
0000169	0010614
0000171	0010295
0000174	0000163
0000175	0000174
0000175	0000202
0000176	0000175
0000177	0000159
0000178	0000159
0000179	0000178
0000179	0012471
0000180	0000157
0000182	0000157
0000183	0000182
0000185	0000175
0000185	0100736
0000187	0006477
0000188	0000177
0000189	0000174
0000190	0000163
0000191	0000190
0000193	0100736
0000194	0011338
0000196	0000178
0000196	0100267
0000197	0010286
0000199	0000157
0000200	0000190
0000201	0000153
0000202	0000153
0000204	0000177
0000204	0000202
0000205	0011338
0000206	0000157
0000207	0011338
0000211	0000277
0000212	0000168
0000214	0000159
0000214	0011830
0000214	0100579
0000215	0000177
0000215	0012471
0000217	0000163
0000218	0000174
0000219	0000177
0000219	0000233
0000220	0100736
0000221	0000157
0000222	0000168
0000222	0000962
0000224	0000157
0000224	0000707
0000225	0000168
0000225	0001892
0000230	0000168
0000232	0000178
0000232	0012472
0000233	0000159
0000235	0000929
0000238	0002921
0000238	0012443
0000239	0011328
0000242	0002648
0000243	0002648
0000244	0000248
0000244	0000262
0000246	0000929
0000246	0010978
0000248	0002648
0000252	0000929
0000252	0002977
0000252	0012443
0000253	0000252
0000256	0000929
0000260	0000239
0000260	0011328
0000262	0002648
0000263	0000262
0000264	0000929
0000267	0002648
0000268	0002648
0000269	0002648
0000270	0000235
0000272	0012369
0000273	0005324
0000274	0001999
0000275	0000274
0000276	0100729
0000277	0000929
0000278	0000277
0000280	0001999
0000282	0000271
0000282	0000969
0000283	0100729
0000286	0000492
0000288	0000177
0000289	0000288
0000290	0000271
0000292	0000271
0000292	0008887
0000292	0009124
0000293	0000309
0000294	0000290
0000294	0009553
0000295	0001999
0000297	0000271
0000297	0001252
0000297	0003011
0000298	0005346
0000300	0001999
0000303	0000271
0000303	0000277
0000307	0000271
0000308	0000278
0000308	0000347
0000309	0000271
0000311	0001999
0000315	0000271
0000316	0000315
0000316	0000478
0000317	0000271
0000317	0002411
0000317	0003011
0000319	0000288
0000320	0001999
0000321	0001999
0000322	0000288
0000324	0001999
0000325	0001999
0000326	0000929
0000327	0000326
0000329	0000271
0000329	0001028
0000331	0000271
0000336	0000271
0000337	0000290
0000338	0000271
0000338	0003011
0000338	0005346
0000340	0000290
0000341	0000290
0000343	0000288
0000346	0000205
0000347	0009118
0000348	0000290
0000349	0009890
0000350	0000290
0000356	0000598
0000358	0000356
0000359	0000598
0000360	0000364
0000362	0008628
0000363	0000377
0000364	0000598
0000365	0000364
0000366	0000271
0000368	0000358
0000368	0000369
0000369	0000356
0000370	0000598
0000372	0000356
0000375	0000359
0000376	0000375
0000377	0000356
0000378	0000377
0000381	0008628
0000383	0000309
0000384	0000383
0000384	0010609
0000385	0009906
0000387	0009906
0000388	0000370
0000388	0010978
0000389	0000388
0000391	0011039
0000394	0000377
0000395	0009738
0000396	0008544
0000399	0000407
0000400	0000377
0000402	0000372
0000403	0000388
0000403	0002719
0000405	0000365
0000405	0000370
0000407	0000359
0000407	0000365
0000408	0000407
0000408	0001730
0000410	0000405
0000410	0000407
0000411	0000377
0000413	0000372
0000414	0000366
0000414	0005105
0000418	0000366
0000421	0000366
0000421	0001892
0000426	0000366
0000430	0000366
0000430	0009924
0000431	0000366
0000437	0000366
0000444	0000366
0000445	0005105
0000446	0000366
0000447	0005105
0000448	0005105
0000451	0000366
0000452	0000366
0000453	0000366
0000454	0000366
0000455	0000366
0000455	0000463
0000456	0000366
0000457	0000366
0000458	0004408
0000460	0005105
0000463	0000366
0000463	0005105
0000463	0005288
0000465	0000464
0000466	0000464
0000467	0000464
0000467	0001324
0000467	0003011
0000468	0000464
0000468	0009126
0000470	0000464
0000470	0003319
0000471	0002597
0000471	0012718
0000472	0000464
0000473	0000464
0000473	0000707
0000473	0003011
0000473	0012179
0000474	0000464
0000474	0001197
0000475	0000464
0000476	0000464
0000479	0000478
0000480	0000479
0000480	0000589
0000481	0000478
0000482	0001120
0000483	0000481
0000483	0000539
0000484	0000483
0000485	0001120
0000486	0000496
0000488	0000479
0000490	0000315
0000490	0000478
0000491	0000481
0000491	0100533
0000492	0000315
0000493	0001103
0000494	0008050
0000495	0200020
0000496	0000478
0000498	0000492
0000498	0100533
0000499	0000492
0000499	0001595
0000501	0000478
0000503	0000315
0000503	0000478
0000503	0002597
0000504	0000478
0000505	0000504
0000506	0000492
0000508	0000478
0000509	0000315
0000509	0000478
0000509	0002597
0000509	0100533
0000510	0000556
0000510	0000580
0000511	0000605
0000512	0000478
0000514	0000570
0000518	0000478
0000519	0000518
0000520	0000315
0000520	0000478
0000522	0000633
0000524	0000315
0000524	0000478
0000524	0002597
0000524	0100579
0000525	0000478
0000526	0008053
0000527	0000499
0000528	0000315
0000528	0000478
0000528	0008056
0000529	0000572
0000531	0007759
0000532	0000479
0000532	0000610
0000533	0200065
0000534	0000271
0000534	0000315
0000534	0001595
0000535	0100840
0000537	0000286
0000538	0012795
0000539	0000478
0000540	0000539
0000541	0000479
0000543	0012795
0000544	0000602
0000545	0000539
0000546	0000479
0000547	0000546
0000548	0000556
0000550	0000512
0000551	0000478
0000551	0000504
0000554	0000478
0000554	0100533
0000555	0000615
0000556	0000479
0000557	0001087
0000558	0007676
0000558	0007700
0000559	0007957
0000559	0100699
0000561	0002550
0000561	0200102
0000563	0000481
0000563	0100689
0000564	0011481
0000565	0000486
0000567	0000532
0000567	0000589
0000568	0000315
0000568	0000478
0000568	0008056
0000570	0000496
0000571	0000570
0000572	0000504
0000573	0000478
0000573	0000479
0000573	0011029
0000574	0000534
0000575	0001123
0000576	0000575
0000577	0000486
0000579	0011481
0000580	0007703
0000581	0008050
0000582	0008050
0000586	0000271
0000586	0000315
0000586	0000520
0000586	0000929
0000587	0000478
0000588	0000587
0000588	0000589
0000589	0000315
0000590	0000544
0000591	0000478
0000592	0000591
0000593	0000478
0000594	0000593
0000597	0000496
0000601	0000315
0000601	0000478
0000602	0000597
0000603	0000575
0000605	0000496
0000608	0001103
0000609	0000478
0000609	0000587
0000609	0002977
0000609	0008056
0000610	0000478
0000612	0000525
0000612	0000589
0000613	0000504
0000613	0000708
0000614	0000315
0000615	0000525
0000616	0007686
0000618	0000505
0000619	0000496
0000620	0000614
0000621	0000492
0000622	0000504
0000623	0000602
0000625	0000492
0000627	0000481
0000629	0000271
0000630	0002597
0000630	0008046
0000632	0000478
0000633	0000632
0000634	0000496
0000635	0008034
0000636	0000625
0000637	0008050
0000639	0000496
0000640	0000639
0000641	0000570
0000642	0007641
0000643	0000492
0000643	0012179
0000646	0007663
0000647	0007957
0000648	0012795
0000649	0000478
0000651	0000504
0000652	0000625
0000653	0008070
0000653	0200102
0000654	0008323
0000655	0000546
0000656	0000492
0000657	0000496
0000657	0002186
0000658	0000492
0000658	0002186
0000659	0007700
0000662	0000504
0000664	0000534
0000664	0002219
0000666	0000639
0000667	0000478
0000668	0009804
0000670	0000164
0000674	0009804
0000675	0000676
0000675	0001572
0000675	0006482
0000676	0000164
0000677	0009804
0000678	0000692
0000679	0000164
0000679	0006482
0000680	0000684
0000680	0006481
0000682	0000164
0000682	0000924
0000682	0003549
0000683	0000682
0000683	0011073
0000684	0006292
0000685	0000164
0000687	0000692
0000689	0000692
0000691	0006482
0000692	0000164
0000695	0006288
0000696	0000684
0000698	0006482
0000699	0000692
0000703	0000164
0000703	0000924
0000703	0003549
0000704	0000164
0000704	0000168
0000704	0010978
0000705	0000682
0000706	0006292
0000708	0000707
0000709	0000708
0000710	0000708
0000711	0000708
0000712	0000708
0000713	0000711
0000716	0000708
0000717	0000729
0000718	0006919
0000720	0000708
0000722	0000708
0000723	0000729
0000725	0000709
0000726	0001268
0000727	0000726
0000729	0000708
0000733	0100022
0000734	0000708
0000735	0000729
0000735	0012433
0000736	0000708
0000737	0000708
0000738	0000708
0000739	0000708
0000741	0000708
0000742	0100716
0000743	0100022
0000744	0000708
0000746	0000708
0000748	0000708
0000749	0000748
0000750	0000707
0000751	0000708
0000752	0100022
0000753	0000729
0000756	0000708
0000757	0000708
0000758	0000735
0000759	0012639
0000762	0040129
0000763	0009830
0000764	0000759
0000765	0000924
0000766	0000765
0000767	0000766
0000768	0000766
0000771	0000769
0000772	0000765
0000773	0006712
0000774	0005257
0000776	0003011
0000776	0100790
0000777	0000818
0000777	0100763
0000778	0010515
0000782	0000765
0000786	0000141
0000787	0012210
0000789	0000144
0000790	0003110
0000790	0012211
0000793	0000099
0000794	0012210
0000795	0000078
0000795	0000079
0000795	0000811
0000796	0000795
0000798	0008669
0000799	0012210
0000800	0000107
0000802	0000078
0000802	0100639
0000805	0000009
0000807	0000047
0000808	0000047
0000811	0000078
0000813	0000130
0000815	0000135
0000816	0001939
0000817	0000735
0000819	0000818
0000819	0001939
0000820	0000818
0000821	0002926
0000822	0011025
0000823	0000818
0000823	0001510
0000824	0000830
0000824	0003117
0000825	0000842
0000826	0100000
0000828	0000818
0000829	0000828
0000830	0040075
0000831	0000819
0000831	0000855
0000832	0000821
0000833	0001952
0000834	0000818
0000835	0000834
0000836	0002926
0000837	0003117
0000837	0011747
0000840	0000818
0000842	0001939
0000842	0003117
0000843	0000828
0000845	0011747
0000846	0000834
0000848	0000818
0000851	0000821
0000853	0000820
0000854	0100031
0000855	0001939
0000857	0000831
0000858	0000818
0000859	0002717
0000863	0000873
