parent	child
GO:0044424	GO:0000131
GO:0044424	GO:0000151
GO:1990234	GO:0000151
GO:0008287	GO:0000159
GO:0044424	GO:0000159
GO:0044424	GO:0000178
GO:1905354	GO:0000178
GO:0005935	GO:0000399
GO:0032155	GO:0000399
GO:0043234	GO:0000408
GO:0044424	GO:0000408
GO:0043234	GO:0000417
GO:0043234	GO:0000502
GO:0044424	GO:0000502
GO:1905369	GO:0000502
GO:0030428	GO:0000934
GO:0030428	GO:0000935
GO:0030428	GO:0000936
GO:0043234	GO:0000974
GO:0005937	GO:0001400
GO:0044463	GO:0001400
GO:0030427	GO:0001411
GO:0044420	GO:0001527
GO:0099512	GO:0001527
GO:0005886	GO:0001533
GO:0031252	GO:0001726
GO:0042995	GO:0001726
GO:0097458	GO:0001917
GO:0031254	GO:0001931
GO:0042995	GO:0001931
GO:0043235	GO:0002116
GO:0043234	GO:0002133
GO:0032421	GO:0002139
GO:0097458	GO:0002139
GO:1990234	GO:0002178
GO:0061695	GO:0002189
GO:0043234	GO:0002193
GO:0043234	GO:0002199
GO:0043235	GO:0002947
GO:0005575	GO:0005576
GO:0005615	GO:0005577
GO:0043234	GO:0005577
GO:0044421	GO:0005577
GO:0031012	GO:0005578
GO:0043234	GO:0005581
GO:0005581	GO:0005589
GO:0098647	GO:0005589
GO:0005581	GO:0005593
GO:0005593	GO:0005594
GO:0005593	GO:0005597
GO:0005581	GO:0005598
GO:0005615	GO:0005602
GO:0043234	GO:0005602
GO:0044421	GO:0005602
GO:0005578	GO:0005604
GO:0044420	GO:0005604
GO:0005578	GO:0005614
GO:0044421	GO:0005615
GO:0005615	GO:0005616
GO:0043234	GO:0005616
GO:0044421	GO:0005616
GO:0030312	GO:0005618
GO:0044464	GO:0005622
GO:0005575	GO:0005623
GO:0016020	GO:0005628
GO:0042764	GO:0005628
GO:0044464	GO:0005628
GO:0042175	GO:0005642
GO:0044464	GO:0005642
GO:0098589	GO:0005642
GO:0043234	GO:0005667
GO:0044424	GO:0005667
GO:0044424	GO:0005737
GO:0034518	GO:0005845
GO:0044424	GO:0005845
GO:0034518	GO:0005846
GO:0044424	GO:0005846
GO:0016020	GO:0005886
GO:0044464	GO:0005886
GO:0071944	GO:0005886
GO:0098858	GO:0005902
GO:0098862	GO:0005903
GO:0012505	GO:0005905
GO:0044464	GO:0005905
GO:0098589	GO:0005905
GO:0030054	GO:0005911
GO:0070161	GO:0005912
GO:0005911	GO:0005913
GO:0005912	GO:0005913
GO:0005913	GO:0005914
GO:0005913	GO:0005915
GO:0043296	GO:0005915
GO:0005913	GO:0005916
GO:0014704	GO:0005916
GO:0036056	GO:0005917
GO:0043296	GO:0005918
GO:0070160	GO:0005918
GO:0005918	GO:0005919
GO:0005918	GO:0005920
GO:0005911	GO:0005921
GO:0043296	GO:0005923
GO:0070160	GO:0005923
GO:0005912	GO:0005924
GO:0030055	GO:0005924
GO:0005924	GO:0005925
GO:0005924	GO:0005926
GO:0005924	GO:0005927
GO:0042995	GO:0005929
GO:0043226	GO:0005929
GO:0044464	GO:0005933
GO:0005933	GO:0005934
GO:0030427	GO:0005934
GO:0005933	GO:0005935
GO:0030427	GO:0005935
GO:0042995	GO:0005937
GO:0019898	GO:0005942
GO:0044425	GO:0005942
GO:0061695	GO:0005942
GO:0032991	GO:0005952
GO:0044424	GO:0005952
GO:0044424	GO:0005953
GO:1990234	GO:0005953
GO:0043234	GO:0005954
GO:0044424	GO:0005954
GO:0008287	GO:0005955
GO:0044424	GO:0005955
GO:0043234	GO:0005956
GO:0044424	GO:0005956
GO:0044424	GO:0008043
GO:0070288	GO:0008043
GO:0044464	GO:0008287
GO:1903293	GO:0008287
GO:0042995	GO:0009288
GO:0043228	GO:0009288
GO:0042995	GO:0009289
GO:0005575	GO:0009295
GO:0016021	GO:0009319
GO:0070069	GO:0009319
GO:0098796	GO:0009319
GO:1990204	GO:0009319
GO:1990204	GO:0009325
GO:1990204	GO:0009326
GO:0043234	GO:0009330
GO:0044424	GO:0009330
GO:0043234	GO:0009337
GO:0044424	GO:0009337
GO:0044424	GO:0009338
GO:1902494	GO:0009338
GO:1902494	GO:0009341
GO:0043234	GO:0009344
GO:0044464	GO:0009344
GO:0044464	GO:0009347
GO:1990234	GO:0009347
GO:0044424	GO:0009350
GO:1902494	GO:0009350
GO:0044464	GO:0009358
GO:0061695	GO:0009358
GO:0043234	GO:0009366
GO:0044424	GO:0009366
GO:0043234	GO:0009368
GO:0044424	GO:0009368
GO:0044424	GO:0009380
GO:1905347	GO:0009380
GO:1990391	GO:0009380
GO:1990204	GO:0009390
GO:0005911	GO:0009506
GO:0055044	GO:0009506
GO:0044420	GO:0009519
GO:0044424	GO:0009579
GO:0009986	GO:0009930
GO:0044464	GO:0009930
GO:0044464	GO:0009986
GO:1990234	GO:0010330
GO:0044424	GO:0010598
GO:0098796	GO:0010598
GO:0044464	GO:0012505
GO:0031090	GO:0012506
GO:0031982	GO:0012506
GO:0032279	GO:0014069
GO:0099572	GO:0014069
GO:0044291	GO:0014704
GO:0043234	GO:0015627
GO:0044464	GO:0015627
GO:0005575	GO:0016020
GO:0031224	GO:0016021
GO:0042995	GO:0016028
GO:0044424	GO:0016234
GO:0043234	GO:0016272
GO:0098796	GO:0016469
GO:0032991	GO:0016533
GO:0044424	GO:0016610
GO:1990204	GO:0016610
GO:0061696	GO:0016914
GO:0005615	GO:0016942
GO:0036454	GO:0016942
GO:0044421	GO:0016942
GO:0032991	GO:0017053
GO:0016021	GO:0017090
GO:0098796	GO:0017090
GO:0043234	GO:0017101
GO:0044424	GO:0017101
GO:0044424	GO:0017122
GO:1990234	GO:0017122
GO:0044215	GO:0018995
GO:0043234	GO:0019008
GO:0044464	GO:0019008
GO:0005575	GO:0019012
GO:0019028	GO:0019013
GO:0044423	GO:0019013
GO:0044423	GO:0019015
GO:0044423	GO:0019028
GO:0019028	GO:0019030
GO:0036338	GO:0019031
GO:0044423	GO:0019033
GO:0019015	GO:0019038
GO:0043234	GO:0019814
GO:0016020	GO:0019867
GO:0044425	GO:0019898
GO:0044464	GO:0020007
GO:0045177	GO:0020007
GO:0020007	GO:0020008
GO:0044464	GO:0020008
GO:0044464	GO:0020039
GO:0043234	GO:0030008
GO:0044424	GO:0030008
GO:0099023	GO:0030008
GO:0043234	GO:0030014
GO:0044424	GO:0030014
GO:0031252	GO:0030027
GO:0042995	GO:0030027
GO:0005575	GO:0030054
GO:0030054	GO:0030055
GO:0030055	GO:0030056
GO:0005911	GO:0030057
GO:0070161	GO:0030057
GO:0043234	GO:0030076
GO:0044424	GO:0030076
GO:0030312	GO:0030112
GO:0030313	GO:0030112
GO:0030312	GO:0030115
GO:0098858	GO:0030175
GO:0043234	GO:0030257
GO:0044464	GO:0030257
GO:0042597	GO:0030287
GO:0030313	GO:0030288
GO:0042597	GO:0030288
GO:0008287	GO:0030289
GO:0044424	GO:0030289
GO:0044464	GO:0030312
GO:0071944	GO:0030312
GO:0031975	GO:0030313
GO:0043005	GO:0030424
GO:0036477	GO:0030425
GO:0043005	GO:0030425
GO:0030427	GO:0030426
GO:0043005	GO:0030426
GO:0044463	GO:0030426
GO:0097458	GO:0030426
GO:0044464	GO:0030427
GO:0044464	GO:0030428
GO:0044464	GO:0030496
GO:0044424	GO:0030529
GO:1990904	GO:0030529
GO:0044424	GO:0030880
GO:0061695	GO:0030880
GO:0098796	GO:0030897
GO:0099023	GO:0030897
GO:0012505	GO:0030904
GO:0044464	GO:0030904
GO:0098796	GO:0030904
GO:0030904	GO:0030905
GO:0044464	GO:0030905
GO:0098796	GO:0030905
GO:0030904	GO:0030906
GO:0044464	GO:0030906
GO:0098796	GO:0030906
GO:0005578	GO:0030934
GO:0005581	GO:0030934
GO:0044420	GO:0030934
GO:0043234	GO:0030956
GO:0044424	GO:0030956
GO:0044425	GO:0030964
GO:1990204	GO:0030964
GO:0043234	GO:0030990
GO:0030990	GO:0030991
GO:0043234	GO:0030991
GO:0030990	GO:0030992
GO:0043234	GO:0030992
GO:0005576	GO:0031012
GO:0044421	GO:0031012
GO:0043234	GO:0031074
GO:0044424	GO:0031074
GO:0016020	GO:0031090
GO:0043227	GO:0031090
GO:0044422	GO:0031090
GO:0042995	GO:0031143
GO:0044425	GO:0031224
GO:0031224	GO:0031225
GO:0044424	GO:0031248
GO:1902493	GO:0031248
GO:0044464	GO:0031252
GO:0044464	GO:0031254
GO:0097574	GO:0031255
GO:0031090	GO:0031300
GO:0031224	GO:0031300
GO:0044422	GO:0031300
GO:0016021	GO:0031301
GO:0031090	GO:0031301
GO:0031300	GO:0031301
GO:0044464	GO:0031317
GO:1990351	GO:0031317
GO:0043234	GO:0031371
GO:0044424	GO:0031371
GO:1990234	GO:0031371
GO:0005615	GO:0031395
GO:0043234	GO:0031395
GO:0044421	GO:0031395
GO:0043234	GO:0031431
GO:0044424	GO:0031431
GO:0044424	GO:0031501
GO:1990234	GO:0031501
GO:0005929	GO:0031514
GO:0001411	GO:0031521
GO:0012505	GO:0031521
GO:0043234	GO:0031521
GO:0044464	GO:0031521
GO:0043234	GO:0031522
GO:0044464	GO:0031522
GO:0045202	GO:0031594
GO:0043234	GO:0031838
GO:0042995	GO:0031912
GO:0005575	GO:0031974
GO:0044464	GO:0031975
GO:0043227	GO:0031982
GO:0031982	GO:0031983
GO:0043233	GO:0031983
GO:0043234	GO:0032045
GO:0044424	GO:0032045
GO:0042995	GO:0032059
GO:0044464	GO:0032126
GO:0044424	GO:0032144
GO:1990234	GO:0032144
GO:0044464	GO:0032153
GO:0032155	GO:0032154
GO:0097610	GO:0032154
GO:0032153	GO:0032155
GO:0044464	GO:0032155
GO:0098984	GO:0032279
GO:0098984	GO:0032280
GO:0043234	GO:0032299
GO:0044424	GO:0032299
GO:0043234	GO:0032300
GO:0044424	GO:0032300
GO:1990391	GO:0032300
GO:0043234	GO:0032311
GO:0044421	GO:0032311
GO:0032421	GO:0032420
GO:0044422	GO:0032420
GO:0097458	GO:0032420
GO:0098858	GO:0032420
GO:0097458	GO:0032421
GO:0098862	GO:0032421
GO:1990234	GO:0032476
GO:0043234	GO:0032797
GO:0044424	GO:0032797
GO:0098796	GO:0032936
GO:0005575	GO:0032991
GO:0032991	GO:0032992
GO:0032991	GO:0032993
GO:0032991	GO:0032994
GO:0043234	GO:0032996
GO:0044424	GO:0032996
GO:0005911	GO:0033010
GO:0043234	GO:0033061
GO:0043234	GO:0033104
GO:0044464	GO:0033104
GO:0005578	GO:0033165
GO:0016469	GO:0033176
GO:0016469	GO:0033177
GO:0098796	GO:0033177
GO:0016469	GO:0033178
GO:0098796	GO:0033178
GO:0043234	GO:0033186
GO:0044424	GO:0033202
