parent	child
GO:0043234	GO:0000417
GO:0030428	GO:0000933
GO:0030428	GO:0000934
GO:0030428	GO:0000935
GO:0030428	GO:0000936
GO:0043234	GO:0000974
GO:0032991	GO:0001114
GO:0030427	GO:0001411
GO:0031252	GO:0001726
GO:0042995	GO:0001726
GO:0097458	GO:0001917
GO:0031254	GO:0001931
GO:0042995	GO:0001931
GO:0043235	GO:0002116
GO:0043234	GO:0002133
GO:0043234	GO:0002167
GO:1990234	GO:0002178
GO:0043234	GO:0002193
GO:1990204	GO:0002197
GO:0043234	GO:0002199
GO:0043234	GO:0002929
GO:0043235	GO:0002947
GO:0005575	GO:0005576
GO:0005615	GO:0005577
GO:0043234	GO:0005577
GO:0044421	GO:0005577
GO:0031012	GO:0005578
GO:0043234	GO:0005581
GO:0005581	GO:0005593
GO:0005581	GO:0005598
GO:0005615	GO:0005601
GO:0043234	GO:0005601
GO:0044421	GO:0005601
GO:0005615	GO:0005602
GO:0043234	GO:0005602
GO:0044421	GO:0005602
GO:0044421	GO:0005615
GO:0005615	GO:0005616
GO:0043234	GO:0005616
GO:0044421	GO:0005616
GO:0044464	GO:0005622
GO:0005575	GO:0005623
GO:0016020	GO:0005886
GO:0044464	GO:0005886
GO:0071944	GO:0005886
GO:0098862	GO:0005903
GO:0012505	GO:0005905
GO:0044464	GO:0005905
GO:0098589	GO:0005905
GO:0030054	GO:0005911
GO:0070161	GO:0005912
GO:0005911	GO:0005913
GO:0005912	GO:0005913
GO:0036056	GO:0005917
GO:0043296	GO:0005918
GO:0070160	GO:0005918
GO:0005911	GO:0005921
GO:0043296	GO:0005923
GO:0070160	GO:0005923
GO:0005912	GO:0005924
GO:0030055	GO:0005924
GO:0042995	GO:0005929
GO:0043226	GO:0005929
GO:0044464	GO:0005933
GO:0005933	GO:0005934
GO:0030427	GO:0005934
GO:0005933	GO:0005935
GO:0030427	GO:0005935
GO:0042995	GO:0005937
GO:0044464	GO:0005966
GO:1902494	GO:0005966
GO:1902494	GO:0008247
GO:0044464	GO:0008287
GO:1903293	GO:0008287
GO:0042995	GO:0009288
GO:0043228	GO:0009288
GO:0042995	GO:0009289
GO:0005575	GO:0009295
GO:1990204	GO:0009322
GO:1990204	GO:0009325
GO:1990204	GO:0009326
GO:1990204	GO:0009334
GO:1902494	GO:0009341
GO:0043234	GO:0009344
GO:0044464	GO:0009344
GO:0044464	GO:0009347
GO:1990234	GO:0009347
GO:0044464	GO:0009349
GO:1990234	GO:0009349
GO:1990204	GO:0009390
GO:0005911	GO:0009506
GO:0055044	GO:0009506
GO:0009506	GO:0009550
GO:0009506	GO:0009551
GO:0009986	GO:0009930
GO:0044464	GO:0009930
GO:0044464	GO:0009986
GO:0043234	GO:0010316
GO:0010316	GO:0010317
GO:0043234	GO:0010317
GO:0010316	GO:0010318
GO:0043234	GO:0010318
GO:1990234	GO:0010330
GO:0005576	GO:0010367
GO:0043033	GO:0010367
GO:0044421	GO:0010367
GO:0044464	GO:0012505
GO:0031090	GO:0012506
GO:0031982	GO:0012506
GO:0044291	GO:0014704
GO:1990204	GO:0015050
GO:0043234	GO:0015627
GO:0044464	GO:0015627
GO:0005575	GO:0016020
GO:0031224	GO:0016021
GO:0042995	GO:0016028
GO:0043234	GO:0016272
GO:0098796	GO:0016469
