file	count	time(ms)	recursive_calls
g1000.txt	13329189022
g151.txt	14743008317
(Sanity check)0	1570	2034
g152.txt	162991341993946
(Sanity check)0	764	896
g153.txt	4646749997991
(Sanity check)0	1122	1415
g154.txt	38350502807044
(Sanity check)0	881	1090
g155.txt	73204319073889
(Sanity check)0	881	1255
g156.txt	7042910130
(Sanity check)0	1551	2081
g157.txt	23089300086
(Sanity check)0	761	849
g158.txt	301814767
(Sanity check)0	798	451
g159.txt	1798256700969
(Sanity check)0	1259	1646
g15.txt	25977100546
(Sanity check)0	991	1139
g160.txt	16301912232842589
(Sanity check)0	330	577
g161.txt	1850136317708
(Sanity check)0	767	878
g162.txt	115521228036
(Sanity check)0	934	904
g163.txt	113090294359626
(Sanity check)0	1241	1924
g164.txt	276242772
(Sanity check)0	1263	742
g165.txt	59175008002191556
(Sanity check)0	216	388
g166.txt	23211131126712
(Sanity check)0	1806	2860
g167.txt	4619946447652246
(Sanity check)0	478	688
g168.txt	22092862260200
(Sanity check)0	501	582
g169.txt	127268501536
(Sanity check)0	905	1142
g16.txt	291287467065
(Sanity check)0	1462	2421
g170.txt	1007287167353765
(Sanity check)0	635	795
g171.txt	8166690504639
(Sanity check)0	786	1142
g172.txt	282295826111
(Sanity check)0	1251	1352
g173.txt	91745793079
(Sanity check)0	937	1024
g174.txt	180632730413
(Sanity check)0	1576	1992
g175.txt	21174463839755
(Sanity check)0	653	943
g176.txt	19093842845175392
(Sanity check)0	298	466
g177.txt	388801328680473
(Sanity check)0	451	593
g178.txt	391140671421
(Sanity check)0	821	1220
g179.txt	1098563636647203
(Sanity check)0	973	1414
g17.txt	2123653657410689
(Sanity check)0	578	657
g180.txt	145012123381
(Sanity check)0	1289	1135
g181.txt	11412294094051
(Sanity check)0	576	561
g182.txt	29731355765097148108
(Sanity check)0	11	33
g183.txt	16727388985800
(Sanity check)0	1088	1433
g184.txt	71429536121260
(Sanity check)0	400	636
g185.txt	1230469938061805
(Sanity check)0	826	1274
g186.txt	652583883753519106
(Sanity check)0	154	281
g187.txt	300058036332774561
(Sanity check)0	291	465
g188.txt	292882554703835
(Sanity check)0	1069	1445
g189.txt	913230444
(Sanity check)0	1373	2023
g18.txt	198182116705829
(Sanity check)0	1252	1374
g190.txt	193132115752344481
(Sanity check)0	69	183
g191.txt	11072875016737
(Sanity check)0	1915	2156
g192.txt	6740529822750
(Sanity check)0	900	1160
g193.txt	121304372
(Sanity check)0	1043	841
g194.txt	15969402762865
(Sanity check)0	481	610
g195.txt	54341522606125
(Sanity check)0	1140	1528
g196.txt	240131657176
(Sanity check)0	646	623
g197.txt	88726724055035
(Sanity check)0	647	1147
g198.txt	31101572295177841
(Sanity check)0	250	368
g199.txt	886765927697
(Sanity check)0	1102	1360
g19.txt	812103945428
(Sanity check)0	1207	1803
g1.txt	365388648615288
(Sanity check)0	588	1064
g200.txt	249255855914115
(Sanity check)0	1234	1508
g201.txt	1248958611748
(Sanity check)0	520	509
g202.txt	5622032310
(Sanity check)0	1451	1458
g203.txt	10025442648017
(Sanity check)0	653	834
g204.txt	50782024210961
(Sanity check)0	892	1128
g205.txt	83101800889492
(Sanity check)0	954	1268
g206.txt	10434679401562761
(Sanity check)0	401	588
g207.txt	163551754604
(Sanity check)0	989	910
g208.txt	6102712520920
(Sanity check)0	2504	3864
g209.txt	1181432953
(Sanity check)0	1124	737
g20.txt	179336145
(Sanity check)0	1341	1405
g210.txt	73603823351766
(Sanity check)0	1283	1487
g211.txt	1682975898
(Sanity check)0	764	713
g212.txt	1387934698773
(Sanity check)0	1081	1168
g213.txt	2046194013
(Sanity check)0	999	1030
g214.txt	7599599451809533
(Sanity check)0	484	795
g215.txt	52009104
(Sanity check)0	887	743
g216.txt	40034055696051038
(Sanity check)0	495	813
g217.txt	1574763810260
(Sanity check)0	825	1030
g218.txt	1222779049
(Sanity check)0	768	731
g219.txt	2246067397168778
(Sanity check)0	893	1347
g21.txt	63807485986644421
(Sanity check)0	439	519
g220.txt	6405120385
(Sanity check)0	761	649
g221.txt	94799348771
(Sanity check)0	676	591
g222.txt	63579591
(Sanity check)0	1321	724
g223.txt	625812818637
(Sanity check)0	704	809
g224.txt	18152058076815
(Sanity check)0	1273	1735
g225.txt	281961632150220
(Sanity check)0	451	624
g226.txt	279099197616
(Sanity check)0	1062	1413
g227.txt	924259519
(Sanity check)0	830	555
g228.txt	5557110156219
(Sanity check)0	1033	987
g229.txt	62950087899008
(Sanity check)0	1434	2259
g22.txt	6006947505035932521
(Sanity check)0	11	27
g230.txt	367327976
(Sanity check)0	916	507
g231.txt	3363030386
(Sanity check)0	709	584
g232.txt	1666304652257224
(Sanity check)0	309	271
g233.txt	18960815374
(Sanity check)0	710	667
g234.txt	13024356405
(Sanity check)0	972	821
g235.txt	15474706012611
(Sanity check)0	926	1470
g236.txt	24054904127
(Sanity check)0	1149	1040
g237.txt	178146366
(Sanity check)0	904	485
g238.txt	6164380180
(Sanity check)0	682	635
g239.txt	99698330090953
(Sanity check)0	726	998
g23.txt	85124913
(Sanity check)0	1029	1114
g240.txt	9953083284731
(Sanity check)0	1259	1417
g241.txt	1214368020712
(Sanity check)0	566	739
g242.txt	46613946941377
(Sanity check)0	1675	2206
g243.txt	38546888979
(Sanity check)0	1048	929
g244.txt	197420563815
(Sanity check)0	1410	2034
g245.txt	10547964279
(Sanity check)0	1170	1507
g246.txt	1065631740137
(Sanity check)0	1531	2517
g247.txt	251506016058710113
(Sanity check)0	637	955
g248.txt	534021741999101
(Sanity check)0	955	1701
g249.txt	15667424
(Sanity check)0	973	508
g24.txt	1246945798540
(Sanity check)0	981	1090
g250.txt	56966949463309081
(Sanity check)0	844	1430
g251.txt	54985184656
(Sanity check)0	1111	1306
g252.txt	311954738035941
(Sanity check)0	599	892
g253.txt	379651745101166
(Sanity check)0	937	1316
g254.txt	4619650829
(Sanity check)0	1009	1005
g255.txt	182163543419875
(Sanity check)0	2015	2368
g256.txt	10768176468383
(Sanity check)0	985	1303
g257.txt	18540446
(Sanity check)0	1166	993
g258.txt	11715015496328606233
(Sanity check)0	4	11
g259.txt	64340272960
(Sanity check)0	505	658
g25.txt	2921010953677
(Sanity check)0	1324	1820
g260.txt	14352049421838100
(Sanity check)0	617	803
g261.txt	2481497785048813
(Sanity check)0	577	548
g262.txt	2330940181014855
(Sanity check)0	468	561
g263.txt	377716007544
(Sanity check)0	817	1078
g264.txt	1804166428579
(Sanity check)0	865	1325
g265.txt	1474518416131273
(Sanity check)0	812	1060
g266.txt	75990005379125
(Sanity check)0	1356	1662
g267.txt	2124058466154133
(Sanity check)0	656	927
g268.txt	3785302545113
(Sanity check)0	1203	1676
g269.txt	17046601103652
(Sanity check)0	1386	2388
g26.txt	1630281779629127861
(Sanity check)0	70	146
g270.txt	32307896553371
(Sanity check)0	1228	1061
g271.txt	27010816
(Sanity check)0	1260	397
g272.txt	183415828443848891
(Sanity check)0	208	347
g273.txt	16705153767202357
(Sanity check)0	669	1046
g274.txt	649699502
(Sanity check)0	957	731
g275.txt	7768662658510
(Sanity check)0	1406	2170
g276.txt	532417646673
(Sanity check)0	2099	3623
g277.txt	429385639
(Sanity check)0	1671	1991
g278.txt	1502516430515510817
(Sanity check)0	71	157
g279.txt	1307318126526
(Sanity check)0	894	1293
g27.txt	2243405120253
(Sanity check)0	1600	1872
g280.txt	14085763143800
(Sanity check)0	1945	2136
g281.txt	1283932227607787
(Sanity check)0	962	1425
g282.txt	272204449446461707
(Sanity check)0	674	1014
g283.txt	64235636150925
(Sanity check)0	557	738
g284.txt	2747492860477393
(Sanity check)0	716	890
g285.txt	33732478
(Sanity check)0	956	519
g286.txt	106876181643003
(Sanity check)0	691	1020
g287.txt	18212393964385
(Sanity check)0	820	1053
g288.txt	193237070884550279
(Sanity check)0	382	514
g289.txt	212281352358353
(Sanity check)0	838	1377
g28.txt	13031314350115
(Sanity check)0	991	1712
g290.txt	64630515265342355
(Sanity check)0	148	245
g291.txt	95067482
(Sanity check)0	836	1015
g292.txt	321234287734
(Sanity check)0	1139	1449
g293.txt	1655697773490
(Sanity check)0	540	713
g294.txt	736737824483425
(Sanity check)0	963	1156
g295.txt	28973111
(Sanity check)0	797	686
g296.txt	8500899765
(Sanity check)0	715	624
g297.txt	514391785527465
(Sanity check)0	897	1313
g298.txt	723537646
(Sanity check)0	1306	1274
g299.txt	884592
(Sanity check)0	887	439
g29.txt	36685837340478
(Sanity check)0	1114	1235
g2.txt	107052758446137
(Sanity check)0	1724	2134
g300.txt	416976662
(Sanity check)0	1075	1006
g301.txt	7629730433880249125
(Sanity check)0	40	99
g302.txt	1879828049833
(Sanity check)0	1236	1714
g303.txt	921447705
(Sanity check)0	1161	1509
g304.txt	887942466914433
(Sanity check)0	1101	1672
g305.txt	2635041159954
(Sanity check)0	2182	2538
g306.txt	732172604
(Sanity check)0	615	575
g307.txt	6689627799
(Sanity check)0	1278	1283
g308.txt	75271886705
(Sanity check)0	1856	1871
g309.txt	5736376063163
(Sanity check)0	1410	2093
g30.txt	115624414584
(Sanity check)0	963	746
g310.txt	703204492754528
(Sanity check)0	1824	2567
g311.txt	137302742575305
(Sanity check)0	533	523
g312.txt	470520405264
(Sanity check)0	416	433
g313.txt	304532731262509
(Sanity check)0	633	671
g314.txt	3717581204701949
(Sanity check)0	437	673
g315.txt	30125116657816
(Sanity check)0	1496	2110
g316.txt	357961640208132745
(Sanity check)0	54	136
g317.txt	16197785388148355
(Sanity check)0	567	804
g318.txt	186294533131241353
(Sanity check)0	548	562
g319.txt	196813741040
(Sanity check)0	794	641
g31.txt	11099474820598
(Sanity check)0	1224	1759
g320.txt	7378028995861997
(Sanity check)0	246	420
g321.txt	386417256624391609
(Sanity check)0	355	628
g322.txt	20561628417239071
(Sanity check)0	937	1331
g323.txt	218628505247
(Sanity check)0	991	1040
g324.txt	11532890037
(Sanity check)0	1314	1405
g325.txt	704174629617
(Sanity check)0	986	1223
g326.txt	3937091634967549
(Sanity check)0	960	1162
g327.txt	2690466383
(Sanity check)0	487	417
g328.txt	5402877364
(Sanity check)0	988	741
g329.txt	689486991093
(Sanity check)0	1665	1589
g32.txt	100096066849121
(Sanity check)0	871	1505
g330.txt	17788597394020423
(Sanity check)0	641	1197
g331.txt	5979189413503
(Sanity check)0	1113	1015
g332.txt	328588530931736357
(Sanity check)0	137	275
g333.txt	5599243191468
(Sanity check)0	663	906
g334.txt	100791581747342
(Sanity check)0	934	1089
g335.txt	58518718389504
(Sanity check)0	484	564
g336.txt	1483069220921
(Sanity check)0	1320	1390
g337.txt	294669845439426249
(Sanity check)0	235	458
g338.txt	126505142158
(Sanity check)0	917	1352
g339.txt	41091177801405
(Sanity check)0	827	1272
g33.txt	91326169112
(Sanity check)0	1255	1709
g340.txt	11868771937271
(Sanity check)0	1178	1503
g341.txt	628320453563
(Sanity check)0	842	1018
g342.txt	89078853868251202
(Sanity check)0	290	447
g343.txt	50761329
(Sanity check)0	668	604
g344.txt	12068863667511289
(Sanity check)0	322	564
g345.txt	144449703804
(Sanity check)0	834	804
g346.txt	6814572046515
(Sanity check)0	855	1144
g347.txt	62723615941336
(Sanity check)0	1843	2873
g348.txt	28544346546282
(Sanity check)0	1180	1628
g349.txt	106084892630
(Sanity check)0	1843	2353
g34.txt	978531156
(Sanity check)0	1050	1461
g350.txt	23295512530
(Sanity check)0	1315	1630
g351.txt	15806159508
(Sanity check)0	990	1092
g352.txt	1999931518673
(Sanity check)0	892	1030
g353.txt	10517618
(Sanity check)0	1244	386
g354.txt	47342504807404
(Sanity check)0	958	1118
g355.txt	30867805504102
(Sanity check)0	439	641
g356.txt	70467002
(Sanity check)0	898	595
g357.txt	19297095283685
(Sanity check)0	751	833
g358.txt	955124215
(Sanity check)0	1579	633
g359.txt	4755040697
(Sanity check)0	841	855
g35.txt	14317721
(Sanity check)0	684	462
g360.txt	3224611170901987017
(Sanity check)0	35	89
g361.txt	5806366140
(Sanity check)0	996	1500
g362.txt	32928410061188
(Sanity check)0	1449	1388
g363.txt	937378650709858
(Sanity check)0	366	236
g364.txt	135296111
(Sanity check)0	774	783
g365.txt	6313402536783295
(Sanity check)0	1085	1550
g366.txt	14927207147
(Sanity check)0	483	557
g367.txt	86362524617985
(Sanity check)0	1073	1397
g368.txt	844498413030
(Sanity check)0	958	1008
g369.txt	14708302767
(Sanity check)0	1189	1316
g36.txt	237073804764908899
(Sanity check)0	246	582
g370.txt	5233076818
(Sanity check)0	1369	1241
g371.txt	104000598908875
(Sanity check)0	949	980
g372.txt	172161291805848589
(Sanity check)0	311	383
g373.txt	1864728956994
(Sanity check)0	1016	1429
g374.txt	69343448071
(Sanity check)0	1104	1173
g375.txt	56181436987546
(Sanity check)0	1511	2193
g376.txt	6809495213404
(Sanity check)0	813	692
g377.txt	235554128873275603
(Sanity check)0	267	278
g378.txt	3848449041854
(Sanity check)0	1325	1617
g379.txt	9629214243853247
(Sanity check)0	796	1400
g37.txt	1519082847
(Sanity check)0	1183	1147
g380.txt	8655658862059
(Sanity check)0	1730	2616
g381.txt	2678176052249
(Sanity check)0	954	1302
g382.txt	3382004850763123
(Sanity check)0	665	921
g383.txt	4393261839111
(Sanity check)0	929	1137
g384.txt	125853485477
(Sanity check)0	379	376
g385.txt	87022035422
(Sanity check)0	791	900
g386.txt	28806607469665027
(Sanity check)0	449	652
g387.txt	5065068924057
(Sanity check)0	603	801
g388.txt	544855679596524219
(Sanity check)0	129	259
g389.txt	1122571079386857
(Sanity check)0	2865	3444
g38.txt	244044511641721
(Sanity check)0	600	721
g390.txt	8349680917216
(Sanity check)0	687	1329
g391.txt	431251096288975119
(Sanity check)0	257	437
g392.txt	97544614649813681
(Sanity check)0	401	490
g393.txt	37580394
(Sanity check)0	1487	836
g394.txt	18466323640
(Sanity check)0	1175	1080
g395.txt	123494076447
(Sanity check)0	982	1202
g396.txt	10292765
(Sanity check)0	905	692
g397.txt	1970461947959
(Sanity check)0	872	1020
g398.txt	9100855089687
(Sanity check)0	1039	1094
g399.txt	70507276230
(Sanity check)0	593	719
g39.txt	61730075161744
(Sanity check)0	953	1452
g3.txt	17149358255291
(Sanity check)0	1016	1351
g400.txt	14731513542012
(Sanity check)0	687	1272
g401.txt	5377783063117
(Sanity check)0	1155	1203
g402.txt	97787238446603229
(Sanity check)0	388	574
g403.txt	178272819087293
(Sanity check)0	996	1114
g404.txt	10268391869
(Sanity check)0	1028	959
g405.txt	4042321057863241
(Sanity check)0	856	996
g406.txt	8128894213
(Sanity check)0	1680	2185
g407.txt	2441785965
(Sanity check)0	1053	512
g408.txt	1661538901737131499
(Sanity check)0	174	390
g409.txt	2433732197533
(Sanity check)0	2107	2691
g40.txt	118235170650
(Sanity check)0	850	1292
g410.txt	22954871162135019
(Sanity check)0	761	996
g411.txt	5859301327037
(Sanity check)0	604	528
g412.txt	499382016888
(Sanity check)0	902	1155
g413.txt	236085368097
(Sanity check)0	686	603
g414.txt	276723810870993977
(Sanity check)0	456	633
g415.txt	174941379740
(Sanity check)0	1102	1110
g416.txt	28773801056683
(Sanity check)0	1351	1877
g417.txt	335074331079
(Sanity check)0	1040	1195
g418.txt	876486477
(Sanity check)0	1131	619
g419.txt	2102453387466545
(Sanity check)0	597	629
g41.txt	271161162116
(Sanity check)0	638	496
g420.txt	2026843085
(Sanity check)0	869	874
g421.txt	590582158769
(Sanity check)0	573	619
g422.txt	39143454043442
(Sanity check)0	692	853
g423.txt	14494895993633
(Sanity check)0	1093	1874
g424.txt	5183486173118
(Sanity check)0	1091	1385
g425.txt	109072
(Sanity check)0	1265	347
g426.txt	390198616740555249
(Sanity check)0	310	441
g427.txt	3735243291862880
(Sanity check)0	664	997
g428.txt	30305959357
(Sanity check)0	600	731
g429.txt	34847496607305798
(Sanity check)0	264	452
g42.txt	4600487382235640185
(Sanity check)0	167	302
g430.txt	2727056456074601
(Sanity check)0	467	862
g431.txt	14184412
(Sanity check)0	1039	415
g432.txt	230453536355
(Sanity check)0	2330	4567
g433.txt	389205957100440
(Sanity check)0	2328	2466
g434.txt	3220198
(Sanity check)0	1170	607
g435.txt	129683088796
(Sanity check)0	1062	1402
g436.txt	5360405179099201
(Sanity check)0	397	658
g437.txt	256459703748720
(Sanity check)0	1281	1995
g438.txt	70136050
(Sanity check)0	776	437
g439.txt	156150648040614889
(Sanity check)0	117	197
g43.txt	65254226602259197
(Sanity check)0	183	287
g440.txt	38803760262807763060
(Sanity check)0	4	16
g441.txt	6271446455843415573
(Sanity check)0	144	220
g442.txt	1071946145313
(Sanity check)0	1228	1561
g443.txt	234029604690393265
(Sanity check)0	360	504
g444.txt	13147726320994293
(Sanity check)0	471	705
g445.txt	879779409603591
(Sanity check)0	431	606
g446.txt	216984626853
(Sanity check)0	1509	1627
g447.txt	212240082524540
(Sanity check)0	293	478
g448.txt	112575553416640
(Sanity check)0	845	1236
g449.txt	4824483013945
(Sanity check)0	1850	2147
g44.txt	6923912694290135
(Sanity check)0	709	1237
g450.txt	36269675877
(Sanity check)0	1379	1618
g451.txt	53810563854262
(Sanity check)0	645	941
g452.txt	5799990995389
(Sanity check)0	1004	1076
g453.txt	4901028345
(Sanity check)0	676	579
g454.txt	6292427120892091
(Sanity check)0	618	731
g455.txt	294775662429861
(Sanity check)0	760	1055
g456.txt	3692899655093017769
(Sanity check)0	92	263
g457.txt	91313423582
(Sanity check)0	506	400
g458.txt	3849584274350
(Sanity check)0	1756	2623
g459.txt	710601905328463
(Sanity check)0	1520	2306
g45.txt	930927122
(Sanity check)0	1752	1005
g460.txt	9145265447444
(Sanity check)0	1031	914
g461.txt	195637489304176
(Sanity check)0	802	1048
g462.txt	297868109132
(Sanity check)0	1264	1929
g463.txt	13187251496538106961
(Sanity check)0	54	59
g464.txt	46149774948
(Sanity check)0	1113	1166
g465.txt	3541954663903
(Sanity check)0	1645	2436
g466.txt	456981001535340031
(Sanity check)0	99	153
g467.txt	90475628
(Sanity check)0	654	556
g468.txt	9596384862884
(Sanity check)0	866	1188
g469.txt	48725435
(Sanity check)0	947	579
g46.txt	426213202492904
(Sanity check)0	1129	1598
g470.txt	301425343063
(Sanity check)0	1338	1712
g471.txt	84625600333386
(Sanity check)0	649	777
g472.txt	2600298699
(Sanity check)0	713	559
g473.txt	3329948388043
(Sanity check)0	1269	1515
g474.txt	2359295034
(Sanity check)0	1195	1097
g475.txt	1529449906023
(Sanity check)0	726	817
g476.txt	8119940805
(Sanity check)0	504	460
g477.txt	1261530807530617
(Sanity check)0	1352	1922
g478.txt	446393658951
(Sanity check)0	1188	1235
g479.txt	1112359435348
(Sanity check)0	1270	1689
g47.txt	1162609092
(Sanity check)0	1131	1146
g480.txt	30185711461697
(Sanity check)0	476	554
g481.txt	2858918820584625
(Sanity check)0	448	621
g482.txt	303714602363813
(Sanity check)0	1499	1530
g483.txt	522934590789
(Sanity check)0	1509	1367
g484.txt	66202125977631
(Sanity check)0	1695	2099
g485.txt	733208697801
(Sanity check)0	986	1101
g486.txt	289124387918
(Sanity check)0	524	692
g487.txt	242855946
(Sanity check)0	836	1146
g488.txt	388217679
(Sanity check)0	1318	1315
g489.txt	2365335055
(Sanity check)0	862	924
g48.txt	12320673481237592296
(Sanity check)0	34	97
g490.txt	1315839967462084
(Sanity check)0	390	540
g491.txt	105816830373756
(Sanity check)0	1123	1850
g492.txt	504994927845605
(Sanity check)0	557	799
g493.txt	3475811006
(Sanity check)0	854	938
g494.txt	14493353285445
(Sanity check)0	1055	1516
g495.txt	42946246543
(Sanity check)0	1500	2067
g496.txt	57545730
(Sanity check)0	838	887
g497.txt	4331896444985
(Sanity check)0	611	536
g498.txt	26705024722925359
(Sanity check)0	289	417
g499.txt	108989341649693
(Sanity check)0	351	426
g49.txt	2778534407389
(Sanity check)0	1357	1648
g4.txt	177792709535079
(Sanity check)0	499	846
g500.txt	2898305878982941765
(Sanity check)0	13	29
g501.txt	135115540342401321
(Sanity check)0	105	220
g502.txt	33450556998631
(Sanity check)0	1124	1731
g503.txt	6134203230149814
(Sanity check)0	1291	1700
g504.txt	419553257
(Sanity check)0	1116	1040
g505.txt	12615344824285
(Sanity check)0	987	1478
g506.txt	2830989
(Sanity check)0	1133	347
g507.txt	112081905608
(Sanity check)0	1185	999
g508.txt	214615590653
(Sanity check)0	1030	1226
g509.txt	54082462723241997951
(Sanity check)0	43	125
g50.txt	149307444598424
(Sanity check)0	511	691
g510.txt	102728940039
(Sanity check)0	1198	1521
g511.txt	295930017323
(Sanity check)0	1008	1148
g512.txt	26247403370211191
(Sanity check)0	374	619
g513.txt	695774413435
(Sanity check)0	1013	1415
g514.txt	1030443710
(Sanity check)0	1837	2162
g515.txt	405729183362723689
(Sanity check)0	231	367
g516.txt	43524023434
(Sanity check)0	1289	1702
g517.txt	994261439931485
(Sanity check)0	577	741
g518.txt	899402109218373
(Sanity check)0	609	861
g519.txt	3607371972023914
(Sanity check)0	1140	1810
g51.txt	148318820773
(Sanity check)0	904	1317
g520.txt	13525757691999
(Sanity check)0	906	1134
g521.txt	1418253394171393
(Sanity check)0	1219	1953
g522.txt	62164236793022055
(Sanity check)0	687	809
g523.txt	59146412038
(Sanity check)0	731	660
g524.txt	8734675418
(Sanity check)0	678	821
g525.txt	17409922940608810537
(Sanity check)0	18	53
g526.txt	26588972551765
(Sanity check)0	1254	1698
g527.txt	8462185
(Sanity check)0	699	376
g528.txt	8211145936589
(Sanity check)0	1679	2611
g529.txt	847292429442688
(Sanity check)0	799	1234
g52.txt	2245280813689
(Sanity check)0	946	651
g530.txt	69793042795699982
(Sanity check)0	286	525
g531.txt	57717821095506
(Sanity check)0	466	539
g532.txt	19425947426811278
(Sanity check)0	242	436
g533.txt	2580019771399585
(Sanity check)0	864	1157
g534.txt	165331366518525987
(Sanity check)0	277	390
g535.txt	130248275720
(Sanity check)0	749	621
g536.txt	3933880768507
(Sanity check)0	1228	1674
g537.txt	1387305784944233
(Sanity check)0	1558	1802
g538.txt	187787879667065129
(Sanity check)0	139	260
g539.txt	3635264463176563
(Sanity check)0	799	1314
g53.txt	3242082
(Sanity check)0	1269	865
g540.txt	5920420830324201
(Sanity check)0	174	225
g541.txt	124189191609
(Sanity check)0	676	626
g542.txt	62543153554
(Sanity check)0	1118	1321
g543.txt	2344950188
(Sanity check)0	1693	1848
g544.txt	19896180404411845
(Sanity check)0	295	364
g545.txt	915873755117
(Sanity check)0	1711	2004
g546.txt	2111827107226727
(Sanity check)0	847	1313
g547.txt	600721808611
(Sanity check)0	985	1089
g548.txt	3024932
(Sanity check)0	788	342
g549.txt	721054649747769
(Sanity check)0	1059	1457
g54.txt	4483285659214798
(Sanity check)0	430	577
g550.txt	7285459
(Sanity check)0	1131	580
g551.txt	52093996124537
(Sanity check)0	470	529
g552.txt	839546246475596
(Sanity check)0	1660	2514
g553.txt	217713603913764857
(Sanity check)0	228	446
g554.txt	18216332340
(Sanity check)0	810	919
g555.txt	1639696885836
(Sanity check)0	1138	1533
g556.txt	32227192583739
(Sanity check)0	1196	1363
g557.txt	4152873836570154
(Sanity check)0	737	1296
g558.txt	1501126666114855
(Sanity check)0	2706	4051
g559.txt	335180742867
(Sanity check)0	1091	1453
g55.txt	3916364742119839
(Sanity check)0	499	688
g560.txt	452207982106568992
(Sanity check)0	342	520
g561.txt	135758404775
(Sanity check)0	1457	1825
g562.txt	802150282
(Sanity check)0	1081	819
g563.txt	3544704
(Sanity check)0	822	374
g564.txt	69711025
(Sanity check)0	800	665
g565.txt	990385789535114339
(Sanity check)0	159	270
g566.txt	964629823971
(Sanity check)0	915	1065
g567.txt	11219713154587955
(Sanity check)0	1616	2049
g568.txt	427359804206
(Sanity check)0	1870	2622
g569.txt	400425839414
(Sanity check)0	986	1121
g56.txt	406875867186424
(Sanity check)0	946	1140
g570.txt	835824710
(Sanity check)0	1133	1013
g571.txt	447372072
(Sanity check)0	1222	1296
g572.txt	25909892567413
(Sanity check)0	2392	2917
g573.txt	23045342110
(Sanity check)0	900	1234
g574.txt	6787210819290
(Sanity check)0	768	983
g575.txt	38512182148
(Sanity check)0	1385	1742
g576.txt	350440592038756
(Sanity check)0	746	924
g577.txt	17905304
(Sanity check)0	1041	517
g578.txt	798816145645
(Sanity check)0	887	1088
g579.txt	1824722466811
(Sanity check)0	605	675
g57.txt	828653570
(Sanity check)0	1302	1866
g580.txt	8860370284695850
(Sanity check)0	1564	2135
g581.txt	35197007194
(Sanity check)0	1159	1281
g582.txt	1571447485
(Sanity check)0	1558	1381
g583.txt	364376781135
(Sanity check)0	1000	1425
g584.txt	37639427807834
(Sanity check)0	2230	3375
g585.txt	3837641324
(Sanity check)0	795	795
g586.txt	5175845380761
(Sanity check)0	797	884
g587.txt	687359606627741486
(Sanity check)0	145	181
g588.txt	102810036
(Sanity check)0	979	681
g589.txt	100910978802729
(Sanity check)0	1067	1799
g58.txt	591441473
