parent	child
0001507	0000002
0000001	0000005
0000005	0000006
0000005	0000007
0000812	0000008
0010460	0000008
0000014	0000009
0002719	0000010
0011277	0000010
0010936	0000014
0000014	0000015
0000812	0000022
0010461	0000022
0004299	0000023
0000022	0000024
0012649	0000024
0012874	0000025
0000025	0000026
0000135	0000026
0000022	0000031
0012649	0000031
0000811	0000032
0010461	0000032
0000811	0000042
0000135	0000044
0000811	0000055
0010460	0000055
0000811	0000062
0000795	0000068
0010935	0000069
0000069	0000070
0000069	0000072
0000069	0000073
0000009	0000076
0000069	0000076
0010935	0000077
0000119	0000078
0000119	0000079
0000078	0000080
0012211	0000083
0003110	0000093
0000002	0000098
0012211	0000100
0012211	0000112
0012599	0000117
0000001	0000118
0000118	0000119
0012211	0000123
0012649	0000123
0012211	0000124
0012591	0000127
0012598	0000128
0010784	0000131
0000140	0000132
0001892	0000132
0000812	0000133
0000008	0000134
0000135	0000134
0000080	0000135
0008373	0000135
0000008	0000139
0100823	0000139
0000008	0000140
0000858	0000140
0000140	0000141
0004320	0000143
0100590	0000143
0000080	0000144
0000008	0000148
0001827	0000148
0000812	0000150
0100728	0000150
0000118	0000152
0000271	0000153
0000163	0000158
0003712	0000158
0000153	0000159
0000153	0000163
0000163	0000169
0010614	0000169
0000153	0000201
0000153	0000202
0000163	0000223
0012638	0000223
0000223	0000224
0000163	0000225
0001892	0000225
0000152	0000234
0002683	0000235
0002118	0000238
0002921	0000238
0000929	0000240
0011821	0000245
0000245	0000246
0012649	0000246
0002683	0000250
0004330	0000250
0000929	0000264
0000264	0000265
0000234	0000271
0001999	0000274
0001999	0000280
0000969	0000282
0011799	0000282
0000291	0000287
0000271	0000290
0009124	0000291
0011799	0000291
0000291	0000292
0008887	0000292
0001999	0000295
0000301	0000297
0001252	0000297
0001999	0000300
0003011	0000301
0011799	0000301
0000306	0000303
0030791	0000303
0000271	0000306
0000306	0000307
0000271	0000309
0001999	0000311
0000271	0000315
0100886	0000316
0000301	0000317
0002411	0000317
0001999	0000320
0001999	0000321
0001999	0000324
0001999	0000325
0001028	0000329
0011799	0000329
0000306	0000331
0000290	0000337
0000301	0000338
0004673	0000338
0000290	0000340
0000290	0000341
0000290	0000348
0000290	0000350
0000598	0000356
0000356	0000357
0000357	0000358
0000598	0000359
0000364	0000360
0000377	0000363
0000598	0000364
0000364	0000365
0000271	0000366
0000358	0000368
0000369	0000368
0000357	0000369
0000598	0000370
0000388	0000371
0000356	0000372
0011390	0000375
0000356	0000377
0000377	0000378
0000370	0000388
0012649	0000388
0000388	0000389
0011039	0000391
0000377	0000394
0009738	0000395
0000377	0000400
0000372	0000402
0000388	0000403
0002719	0000403
0000365	0000405
0011452	0000405
0000365	0000407
0011389	0000407
0000407	0000408
0001730	0000408
0000405	0000410
0000407	0000410
0000377	0000411
0000372	0000413
0000366	0000415
0000366	0000419
0000366	0000421
0001892	0000421
0000366	0000422
0000366	0000433
0004408	0000458
0000152	0000464
0000464	0000465
0005986	0000466
0001324	0000467
0011006	0000467
0000464	0000468
0009126	0000468
0000464	0000470
0003319	0000470
0004296	0000471
0000464	0000472
0004373	0000473
0011006	0000473
0011442	0000473
0000464	0000474
0011425	0000474
0000464	0000475
0000464	0000476
0000118	0000478
0004328	0000481
0000481	0000483
0000539	0000483
0000483	0000484
0000549	0000486
0100886	0000490
0000481	0000491
0100533	0000491
0012373	0000496
0011347	0000497
0030669	0000498
0100533	0000498
0001595	0000499
0030669	0000499
0012373	0000501
0008054	0000503
0012373	0000504
0000504	0000505
0012373	0000508
0025337	0000509
0030669	0000509
0100533	0000509
0030453	0000512
0000570	0000514
0004328	0000517
0100886	0000520
0000633	0000522
0008054	0000524
0100579	0000524
0000553	0000525
0004328	0000525
0000499	0000527
0008056	0000528
0100887	0000528
0000572	0000529
0000606	0000534
0001595	0000534
0030669	0000534
0012373	0000539
0000539	0000540
0000496	0000542
0000539	0000545
0000496	0000549
0000512	0000550
0000504	0000551
0030637	0000551
0012374	0000553
0000553	0000554
0100533	0000554
0001087	0000557
0000481	0000559
0100699	0000559
0008056	0000568
0100887	0000568
0000496	0000570
0000570	0000571
0000504	0000572
0001098	0000573
0011885	0000573
0000534	0000574
0001123	0000575
0000520	0000586
3000030	0000586
0000315	0000589
0012374	0000591
0000591	0000592
0004328	0000593
0000496	0000597
0000118	0000598
0000290	0000599
0009553	0000599
0000234	0000600
0100886	0000601
0000597	0000602
0000549	0000605
0000271	0000606
0000606	0000607
0007495	0000607
0001098	0000609
0002977	0000609
0008057	0000609
0000553	0000610
0001098	0000610
0000504	0000613
0000708	0000613
0000496	0000617
0000505	0000618
0000549	0000619
0000504	0000622
0000606	0000629
0008046	0000630
0011004	0000630
3000036	0000630
0000630	0000631
0005116	0000631
0012841	0000631
0012373	0000632
0000632	0000633
0011347	0000634
0012547	0000639
0000570	0000641
0007663	0000646
0030453	0000649
0011514	0000651
0000496	0000657
0002186	0000657
0002186	0000658
0030669	0000658
0008046	0000660
0000504	0000662
0000534	0000664
0000998	0000664
0012374	0000667
0000163	0000682
3000050	0000682
0000163	0000683
0000682	0000683
0000703	0000694
0000163	0000703
3000050	0000703
0000163	0000704
0012649	0000704
0000682	0000705
0000118	0000707
0012638	0000708
0000708	0000709
0000708	0000710
0000708	0000711
0100851	0000712
0000711	0000713
0100851	0000716
0000729	0000717
0000708	0000719
0100851	0000720
0000708	0000721
0000708	0000722
0000729	0000723
0000709	0000725
0000708	0000729
0000708	0000732
0004305	0000733
0000719	0000734
0000729	0000735
0012433	0000735
0000708	0000736
0100851	0000737
0000708	0000738
0100022	0000743
0000708	0000744
0100851	0000745
0000708	0000746
0000719	0000748
0012758	0000750
0000708	0000751
0100022	0000752
0000729	0000753
0000708	0000757
0012639	0000759
0009830	0000763
0000759	0000764
0009121	0000765
0000765	0000766
0000118	0000769
0000769	0000771
0003011	0000775
0000775	0000776
0100790	0000776
0000818	0000777
0100763	0000777
0010515	0000778
0000765	0000782
0000144	0000789
0012211	0000790
0012614	0000790
0000032	0000795
0010936	0000795
0000795	0000796
0000032	0000802
0012874	0000802
0000079	0000809
0012243	0000811
0012243	0000812
0000135	0000815
0001939	0000816
0000118	0000818
0000818	0000819
0011014	0000819
0000818	0000820
0002926	0000821
0011025	0000822
0001510	0000823
0008373	0000823
0003117	0000824
0040075	0000824
0000842	0000825
0100000	0000826
0000818	0000828
0011767	0000829
0000819	0000831
0000855	0000831
0000821	0000832
0001952	0000833
0000818	0000834
0011732	0000835
0002926	0000836
0010514	0000837
0030338	0000837
0000824	0000839
0004322	0000839
0008373	0000840
0000847	0000841
0011014	0000842
0040215	0000842
0011767	0000843
0011733	0000846
0000818	0000847
0000847	0000848
0011732	0000849
0000821	0000851
0011767	0000852
0011772	0000853
0100031	0000854
0011014	0000855
0000831	0000857
0008373	0000858
0002717	0000859
0011768	0000860
0000873	0000863
0011751	0000863
0000818	0000864
0000843	0000867
0000144	0000868
0002960	0000872
0100646	0000872
0000818	0000873
0000822	0000875
0000140	0000876
0000831	0000877
0000765	0000889
0001547	0000896
0100777	0000896
0000889	0000905
0002797	0000905
0000782	0000918
0100777	0000918
0000118	0000924
0009121	0000925
0011843	0000927
0000234	0000929
0009121	0000929
