parent	child
HP:0001507	HP:0000002
HP:0000001	HP:0000005
HP:0000005	HP:0000006
HP:0000005	HP:0000007
HP:0000812	HP:0000008
HP:0010460	HP:0000008
HP:0000014	HP:0000009
HP:0002719	HP:0000010
HP:0011277	HP:0000010
HP:0010936	HP:0000014
HP:0000014	HP:0000015
HP:0000812	HP:0000022
HP:0010461	HP:0000022
HP:0004299	HP:0000023
HP:0000022	HP:0000024
HP:0012649	HP:0000024
HP:0012874	HP:0000025
HP:0000025	HP:0000026
HP:0000135	HP:0000026
HP:0000022	HP:0000031
HP:0012649	HP:0000031
HP:0000811	HP:0000032
HP:0010461	HP:0000032
HP:0000811	HP:0000042
HP:0000135	HP:0000044
HP:0000811	HP:0000055
HP:0010460	HP:0000055
HP:0000811	HP:0000062
HP:0000795	HP:0000068
HP:0010935	HP:0000069
HP:0000069	HP:0000070
HP:0000069	HP:0000072
HP:0000069	HP:0000073
HP:0000009	HP:0000076
HP:0000069	HP:0000076
HP:0010935	HP:0000077
HP:0000119	HP:0000078
HP:0000119	HP:0000079
HP:0000078	HP:0000080
HP:0012211	HP:0000083
HP:0003110	HP:0000093
HP:0000002	HP:0000098
HP:0012211	HP:0000100
HP:0012211	HP:0000112
HP:0012599	HP:0000117
HP:0000001	HP:0000118
HP:0000118	HP:0000119
HP:0012211	HP:0000123
HP:0012649	HP:0000123
HP:0012211	HP:0000124
HP:0012591	HP:0000127
HP:0012598	HP:0000128
HP:0010784	HP:0000131
HP:0000140	HP:0000132
HP:0001892	HP:0000132
HP:0000812	HP:0000133
HP:0000008	HP:0000134
HP:0000135	HP:0000134
HP:0000080	HP:0000135
HP:0008373	HP:0000135
HP:0000008	HP:0000139
HP:0100823	HP:0000139
HP:0000008	HP:0000140
HP:0000858	HP:0000140
HP:0000140	HP:0000141
HP:0004320	HP:0000143
HP:0100590	HP:0000143
HP:0000080	HP:0000144
HP:0000008	HP:0000148
HP:0001827	HP:0000148
HP:0000812	HP:0000150
HP:0100728	HP:0000150
HP:0000118	HP:0000152
HP:0000271	HP:0000153
HP:0000163	HP:0000158
HP:0003712	HP:0000158
HP:0000153	HP:0000159
HP:0000153	HP:0000163
HP:0000163	HP:0000169
HP:0010614	HP:0000169
HP:0000153	HP:0000201
HP:0000153	HP:0000202
HP:0000163	HP:0000223
HP:0012638	HP:0000223
HP:0000223	HP:0000224
HP:0000163	HP:0000225
HP:0001892	HP:0000225
HP:0000152	HP:0000234
HP:0002683	HP:0000235
HP:0002118	HP:0000238
HP:0002921	HP:0000238
HP:0000929	HP:0000240
HP:0011821	HP:0000245
HP:0000245	HP:0000246
HP:0012649	HP:0000246
HP:0000929	HP:0000264
HP:0000234	HP:0000271
HP:0001999	HP:0000274
HP:0001999	HP:0000280
HP:0000969	HP:0000282
HP:0011799	HP:0000282
HP:0000271	HP:0000290
HP:0009124	HP:0000291
HP:0011799	HP:0000291
HP:0000291	HP:0000292
HP:0008887	HP:0000292
HP:0001999	HP:0000295
HP:0000301	HP:0000297
HP:0001252	HP:0000297
HP:0001999	HP:0000300
HP:0003011	HP:0000301
HP:0011799	HP:0000301
HP:0000306	HP:0000303
HP:0030791	HP:0000303
HP:0000271	HP:0000306
HP:0000306	HP:0000307
HP:0000271	HP:0000309
HP:0001999	HP:0000311
HP:0000271	HP:0000315
