parent	child
HP:0001507	HP:0000002
HP:0000001	HP:0000005
HP:0000005	HP:0000006
HP:0000005	HP:0000007
HP:0000119	HP:0000078
HP:0000119	HP:0000079
HP:0000078	HP:0000080
HP:0003110	HP:0000093
HP:0000002	HP:0000098
HP:0000001	HP:0000118
HP:0000118	HP:0000119
HP:0000858	HP:0000132
HP:0001892	HP:0000132
HP:0012243	HP:0000132
HP:0000080	HP:0000135
HP:0008373	HP:0000135
HP:0000118	HP:0000152
HP:0000271	HP:0000223
HP:0012638	HP:0000223
HP:0000271	HP:0000225
HP:0001892	HP:0000225
HP:0000152	HP:0000234
HP:0000234	HP:0000271
HP:0000271	HP:0000291
HP:0009124	HP:0000291
HP:0000301	HP:0000297
HP:0003808	HP:0000297
HP:0000271	HP:0000301
HP:0003011	HP:0000301
HP:0000301	HP:0000317
HP:0100022	HP:0000317
HP:0000271	HP:0000338
HP:0000301	HP:0000338
HP:0000598	HP:0000356
HP:0000356	HP:0000357
HP:0000598	HP:0000359
HP:0000364	HP:0000360
HP:0000598	HP:0000364
HP:0000364	HP:0000365
HP:0000598	HP:0000370
HP:0000356	HP:0000372
HP:0000356	HP:0000377
HP:0000370	HP:0000388
HP:0012647	HP:0000388
HP:0000271	HP:0000421
HP:0001892	HP:0000421
HP:0000152	HP:0000464
HP:0000464	HP:0000465
HP:0001324	HP:0000467
HP:0011006	HP:0000467
HP:0000464	HP:0000468
HP:0009126	HP:0000468
HP:0000464	HP:0000470
HP:0009121	HP:0000470
HP:0000464	HP:0000472
HP:0011006	HP:0000473
HP:0011442	HP:0000473
HP:0100022	HP:0000473
HP:0000464	HP:0000474
HP:0011425	HP:0000474
HP:0000464	HP:0000475
HP:0000464	HP:0000476
HP:0000118	HP:0000478
HP:0012373	HP:0000496
HP:0012373	HP:0000501
HP:0012373	HP:0000504
HP:0012373	HP:0000508
HP:0012373	HP:0000539
HP:0012374	HP:0000559
HP:0100699	HP:0000559
HP:0000118	HP:0000598
HP:0000234	HP:0000600
HP:0012373	HP:0000632
HP:0000271	HP:0000682
HP:3000050	HP:0000682
HP:0000271	HP:0000703
HP:3000050	HP:0000703
HP:0000118	HP:0000707
HP:0012638	HP:0000708
HP:0012639	HP:0000759
HP:0000118	HP:0000769
HP:0000769	HP:0000771
HP:0003011	HP:0000775
HP:0000775	HP:0000776
HP:0100790	HP:0000776
HP:0000818	HP:0000777
HP:0100763	HP:0000777
HP:0001939	HP:0000816
HP:0000118	HP:0000818
HP:0000818	HP:0000819
HP:0011014	HP:0000819
HP:0000818	HP:0000820
HP:0011025	HP:0000822
HP:0001510	HP:0000823
HP:0008373	HP:0000823
HP:0003117	HP:0000824
HP:0012503	HP:0000824
HP:0000818	HP:0000828
HP:0000819	HP:0000831
HP:0011014	HP:0000831
HP:0000818	HP:0000834
HP:0008373	HP:0000840
HP:0000818	HP:0000847
HP:0000847	HP:0000848
HP:0008373	HP:0000858
HP:0000873	HP:0000863
HP:0012503	HP:0000863
HP:0000818	HP:0000864
HP:0000818	HP:0000873
HP:0000118	HP:0000924
HP:0011843	HP:0000927
HP:0000234	HP:0000929
HP:0009121	HP:0000929
HP:0001367	HP:0000934
HP:0010766	HP:0000934
HP:0100685	HP:0000934
HP:0011842	HP:0000943
HP:0001574	HP:0000951
HP:0002795	HP:0000961
