parent	child
GO:0000010	GO:0016765
GO:0000016	GO:0004553
GO:0000030	GO:0016758
GO:0000031	GO:0016740
GO:0000034	GO:0016814
GO:0000034	GO:0019239
GO:0000036	GO:0051192
GO:0000049	GO:0003723
GO:0000062	GO:0043168
GO:0000062	GO:0050662
GO:0000062	GO:1901681
GO:0000104	GO:0016627
GO:0000107	GO:0016763
GO:0000140	GO:0016616
GO:0000149	GO:0005515
GO:0000150	GO:0003824
GO:0000156	GO:0005057
GO:0000166	GO:0036094
GO:0000166	GO:0097159
GO:0000166	GO:1901363
GO:0000170	GO:0016491
GO:0000215	GO:0008665
GO:0000215	GO:0016773
GO:0000217	GO:0003677
GO:0000224	GO:0016811
GO:0000225	GO:0016811
GO:0000225	GO:0019213
GO:0000234	GO:0008170
GO:0000234	GO:0008757
GO:0000246	GO:0016628
GO:0000247	GO:0016863
GO:0000248	GO:0016705
GO:0000248	GO:0016717
GO:0000249	GO:0016705
GO:0000249	GO:0016717
GO:0000250	GO:0031559
GO:0000252	GO:0016616
GO:0000253	GO:0016616
GO:0000254	GO:0016709
GO:0000257	GO:0016810
GO:0000268	GO:0005048
GO:0000286	GO:0016491
GO:0000287	GO:0046872
GO:0000293	GO:0016723
GO:0000298	GO:0016462
GO:0000310	GO:0016763
GO:0000334	GO:0016702
GO:0000339	GO:0003723
GO:0000340	GO:0000339
GO:0000341	GO:0000339
GO:0000342	GO:0000339
GO:0000384	GO:0003824
GO:0000386	GO:0003824
GO:0000400	GO:0000217
GO:0000403	GO:0000217
GO:0000405	GO:0000217
GO:0000406	GO:0000217
GO:0000721	GO:0016616
GO:0000772	GO:0005186
GO:0000773	GO:0008170
GO:0000773	GO:0008757
GO:0000774	GO:0030554
GO:0000774	GO:0060590
GO:0000810	GO:0016462
GO:0000822	GO:0043168
GO:0000822	GO:0043178
GO:0000827	GO:0016301
GO:0000827	GO:0016776
GO:0000828	GO:0016301
GO:0000828	GO:0016776
GO:0000829	GO:0016301
GO:0000829	GO:0016776
GO:0000900	GO:0030371
GO:0000900	GO:0090079
GO:0000906	GO:0016867
GO:0000907	GO:0016706
GO:0000908	GO:0016706
GO:0000944	GO:0003676
GO:0000944	GO:0003723
GO:0000944	GO:0019843
GO:0000975	GO:0003676
GO:0000975	GO:0003677
GO:0000981	GO:0003700
GO:0000982	GO:0000981
GO:0000983	GO:0000981
GO:0000989	GO:0000988
GO:0000990	GO:0000988
GO:0000991	GO:0000990
GO:0000993	GO:0001099
GO:0000993	GO:0032403
GO:0000993	GO:0043175
GO:0000994	GO:0043175
GO:0000995	GO:0000990
GO:0001000	GO:0043175
GO:0001005	GO:0000989
GO:0001005	GO:0001007
GO:0001005	GO:0001010
GO:0001005	GO:0001034
GO:0001007	GO:0000989
GO:0001008	GO:0000989
GO:0001008	GO:0001007
GO:0001008	GO:0001010
GO:0001008	GO:0001034
GO:0001010	GO:0000989
GO:0001010	GO:0003700
GO:0001011	GO:0003700
GO:0001025	GO:0008134
GO:0001026	GO:0000995
GO:0001026	GO:0001007
GO:0001034	GO:0003700
GO:0001042	GO:0043175
GO:0001053	GO:0016987
GO:0001068	GO:0001069
GO:0001069	GO:0003676
GO:0001069	GO:0003723
GO:0001070	GO:0001071
GO:0001072	GO:0001070
GO:0001073	GO:0003700
GO:0001075	GO:0000983
GO:0001076	GO:0000989
GO:0001077	GO:0000982
GO:0001077	GO:0001228
GO:0001078	GO:0000982
GO:0001078	GO:0001227
GO:0001082	GO:0000989
GO:0001084	GO:0001076
GO:0001085	GO:0008134
GO:0001087	GO:0001076
GO:0001088	GO:0001076
GO:0001089	GO:0001076
GO:0001091	GO:0001085
GO:0001091	GO:0001099
GO:0001092	GO:0001091
GO:0001093	GO:0001091
GO:0001094	GO:0001091
GO:0001095	GO:0001091
GO:0001096	GO:0001091
GO:0001097	GO:0001091
GO:0001099	GO:0005515
GO:0001102	GO:0001085
GO:0001102	GO:0033613
GO:0001103	GO:0001085
GO:0001103	GO:0070491
GO:0001104	GO:0001076
GO:0001104	GO:0003712
GO:0001106	GO:0001104
GO:0001106	GO:0001191
GO:0001106	GO:0003714
GO:0001108	GO:0005515
GO:0001129	GO:0001132
GO:0001130	GO:0003700
GO:0001131	GO:0001130
GO:0001132	GO:0001076
GO:0001133	GO:0001010
GO:0001135	GO:0000989
GO:0001135	GO:0001076
GO:0001138	GO:0001076
GO:0001138	GO:0001135
GO:0001139	GO:0000991
GO:0001140	GO:0001131
GO:0001140	GO:0001216
GO:0001141	GO:0001131
GO:0001141	GO:0001217
GO:0001152	GO:0000989
GO:0001152	GO:0001007
GO:0001152	GO:0001010
GO:0001155	GO:0001025
GO:0001156	GO:0001025
