child	parent
GO:0000014	GO:0004520
GO:0000016	GO:0004553
GO:0000034	GO:0016814
GO:0000121	GO:0016791
GO:0000146	GO:0003774
GO:0000171	GO:0004540
GO:0000175	GO:0008408
GO:0000175	GO:0016896
GO:0000210	GO:0004551
GO:0000213	GO:0004549
GO:0000213	GO:0016892
GO:0000224	GO:0016811
GO:0000225	GO:0016811
GO:0000225	GO:0019213
GO:0000257	GO:0016815
GO:0000298	GO:0016462
GO:0000700	GO:0019104
GO:0000701	GO:0000700
GO:0000702	GO:0019104
GO:0000703	GO:0000702
GO:0000703	GO:0003906
GO:0000704	GO:0003906
GO:0000704	GO:0019104
GO:0000810	GO:0016462
GO:0001681	GO:0008126
GO:0002145	GO:0016462
GO:0002161	GO:0052689
GO:0002196	GO:0002161
GO:0002951	GO:0070122
GO:0002953	GO:0016791
GO:0003678	GO:0004386
GO:0003689	GO:0033170
GO:0003724	GO:0004386
GO:0003726	GO:0004000
GO:0003774	GO:0017111
GO:0003777	GO:0003774
GO:0003796	GO:0004553
GO:0003832	GO:0016787
GO:0003837	GO:0016811
GO:0003847	GO:0052689
GO:0003850	GO:0050308
GO:0003860	GO:0016289
GO:0003875	GO:0016799
GO:0003876	GO:0047623
GO:0003905	GO:0019104
GO:0003906	GO:0004520
GO:0003918	GO:0008094
GO:0003923	GO:0016787
GO:0003924	GO:0017111
GO:0003933	GO:0019238
GO:0003934	GO:0003933
GO:0003935	GO:0003933
GO:0003937	GO:0019238
GO:0003940	GO:0004553
GO:0003943	GO:0008484
GO:0003944	GO:0015929
GO:0003948	GO:0016811
GO:0003953	GO:0016799
GO:0003986	GO:0016289
GO:0003990	GO:0004104
GO:0003993	GO:0016791
GO:0003998	GO:0016818
GO:0004000	GO:0016814
GO:0004003	GO:0003678
GO:0004003	GO:0008026
GO:0004003	GO:0008094
GO:0004004	GO:0003724
GO:0004004	GO:0008026
GO:0004004	GO:0008186
GO:0004008	GO:0043682
GO:0004012	GO:0043492
GO:0004013	GO:0016802
GO:0004035	GO:0016791
GO:0004037	GO:0016813
GO:0004038	GO:0016812
GO:0004039	GO:0016811
GO:0004040	GO:0016811
GO:0004045	GO:0052689
GO:0004046	GO:0016811
GO:0004053	GO:0016813
GO:0004061	GO:0016811
GO:0004063	GO:0016791
GO:0004064	GO:0052689
GO:0004065	GO:0008484
GO:0004067	GO:0016811
GO:0004081	GO:0008796
GO:0004083	GO:0034416
GO:0004098	GO:0008484
GO:0004099	GO:0016811
GO:0004099	GO:0019213
GO:0004104	GO:0052689
GO:0004112	GO:0008081
GO:0004113	GO:0004112
GO:0004114	GO:0004112
GO:0004115	GO:0004114
GO:0004117	GO:0004114
GO:0004118	GO:0004114
GO:0004119	GO:0004114
GO:0004120	GO:0004114
GO:0004126	GO:0016814
GO:0004131	GO:0016814
GO:0004132	GO:0016814
GO:0004135	GO:0090599
GO:0004151	GO:0016812
GO:0004157	GO:0016812
GO:0004170	GO:0047429
GO:0004175	GO:0070011
GO:0004176	GO:0042623
GO:0004176	GO:0070011
GO:0004177	GO:0008238
GO:0004180	GO:0008238
GO:0004181	GO:0004180
GO:0004181	GO:0008235
GO:0004185	GO:0004180
GO:0004185	GO:0070008
GO:0004190	GO:0004175
GO:0004190	GO:0070001
GO:0004197	GO:0004175
GO:0004197	GO:0008234
GO:0004198	GO:0004197
GO:0004222	GO:0004175
GO:0004222	GO:0008237
GO:0004252	GO:0004175
GO:0004252	GO:0008236
GO:0004298	GO:0004175
GO:0004298	GO:0070003
GO:0004301	GO:0016803
GO:0004308	GO:0016997
GO:0004309	GO:0016462
GO:0004320	GO:0016297
GO:0004328	GO:0016811
GO:0004331	GO:0050308
GO:0004334	GO:0016823
GO:0004336	GO:0004553
GO:0004338	GO:0008422
GO:0004339	GO:0015926
GO:0004341	GO:0052689
GO:0004346	GO:0050309
GO:0004348	GO:0004553
GO:0004359	GO:0016811
GO:0004382	GO:0017110
GO:0004386	GO:0017111
GO:0004401	GO:0016791
GO:0004407	GO:0016811
GO:0004407	GO:0033558
GO:0004415	GO:0015929
GO:0004416	GO:0016790
GO:0004423	GO:0008484
GO:0004427	GO:0016462
GO:0004435	GO:0004629
GO:0004438	GO:0052744
GO:0004439	GO:0034593
GO:0004439	GO:0034595
GO:0004441	GO:0016312
GO:0004445	GO:0046030
GO:0004446	GO:0052745
GO:0004453	GO:0052689
GO:0004463	GO:0016803
GO:0004465	GO:0004806
GO:0004477	GO:0019238
GO:0004518	GO:0016788
GO:0004519	GO:0004518
GO:0004520	GO:0004519
GO:0004520	GO:0004536
GO:0004521	GO:0004519
GO:0004521	GO:0004540
GO:0004522	GO:0016892
GO:0004523	GO:0016891
GO:0004525	GO:0016891
GO:0004525	GO:0032296
GO:0004526	GO:0004549
GO:0004526	GO:0016891
GO:0004527	GO:0004518
GO:0004528	GO:0004527
GO:0004528	GO:0008081
GO:0004529	GO:0004527
GO:0004529	GO:0004536
GO:0004530	GO:0016888
GO:0004531	GO:0016889
GO:0004532	GO:0004527
GO:0004532	GO:0004540
GO:0004533	GO:0016896
GO:0004534	GO:0008409
GO:0004534	GO:0016896
GO:0004535	GO:0000175
GO:0004536	GO:0004518
GO:0004540	GO:0004518
GO:0004549	GO:0004540
GO:0004551	GO:0016462
GO:0004553	GO:0016798
GO:0004555	GO:0015927
GO:0004556	GO:0016160
GO:0004557	GO:0015925
GO:0004558	GO:0090599
GO:0004559	GO:0015923
GO:0004560	GO:0015928
GO:0004561	GO:0015929
GO:0004563	GO:0015929
GO:0004564	GO:0004553
GO:0004565	GO:0015925
GO:0004566	GO:0004553
GO:0004567	GO:0015923
GO:0004568	GO:0004553
GO:0004569	GO:0004559
GO:0004571	GO:0015924
GO:0004572	GO:0015924
GO:0004573	GO:0015926
GO:0004574	GO:0090599
GO:0004575	GO:0004564
GO:0004575	GO:0090599
GO:0004593	GO:0016811
GO:0004620	GO:0016298
GO:0004621	GO:0004630
GO:0004622	GO:0004620
GO:0004622	GO:0052689
GO:0004623	GO:0004620
GO:0004623	GO:0052689
GO:0004629	GO:0004620
GO:0004629	GO:0008081
GO:0004630	GO:0004620
GO:0004630	GO:0008081
GO:0004635	GO:0019238
GO:0004636	GO:0016462
GO:0004647	GO:0016791
GO:0004649	GO:0004553
GO:0004650	GO:0004553
GO:0004651	GO:0098518
GO:0004668	GO:0016813
GO:0004721	GO:0016791
GO:0004722	GO:0004721
GO:0004723	GO:0004722
GO:0004724	GO:0004722
GO:0004725	GO:0004721
GO:0004726	GO:0004725
GO:0004727	GO:0004725
GO:0004728	GO:0004725
GO:0004741	GO:0016791
GO:0004767	GO:0004620
GO:0004767	GO:0008081
GO:0004771	GO:0016298
GO:0004771	GO:0052689
GO:0004773	GO:0008484
GO:0004778	GO:0016289
GO:0004787	GO:0017110
GO:0004805	GO:0019203
GO:0004806	GO:0016298
GO:0004806	GO:0052689
GO:0004843	GO:0036459
GO:0004844	GO:0097506
GO:0004848	GO:0016813
GO:0005001	GO:0004725
GO:0005001	GO:0019198
GO:0005260	GO:0016887
GO:0005388	GO:0015662
GO:0005388	GO:0019829
GO:0005391	GO:0008556
GO:0005395	GO:0042626
GO:0008026	GO:0042623
GO:0008026	GO:0070035
GO:0008081	GO:0042578
GO:0008094	GO:0042623
GO:0008096	GO:0004301
GO:0008126	GO:0034338
GO:0008138	GO:0004721
GO:0008186	GO:0042623
GO:0008195	GO:0016791
GO:0008233	GO:0016787
GO:0008234	GO:0070011
GO:0008235	GO:0008237
GO:0008235	GO:0008238
GO:0008236	GO:0017171
GO:0008236	GO:0070011
GO:0008237	GO:0070011
GO:0008238	GO:0070011
GO:0008239	GO:0004177
GO:0008240	GO:0008236
GO:0008240	GO:0008238
GO:0008241	GO:0008238
GO:0008242	GO:0008238
GO:0008251	GO:0004000
GO:0008252	GO:0016791
GO:0008253	GO:0008252
GO:0008254	GO:0008252
GO:0008263	GO:0000700
GO:0008296	GO:0008408
GO:0008296	GO:0016895
GO:0008297	GO:0016895
