child	parent
GO:0001737	GO:0035317
GO:0001751	GO:0001754
GO:0001752	GO:0001751
GO:0001752	GO:0042706
GO:0001754	GO:0046530
GO:0001764	GO:0048699
GO:0002052	GO:0050769
GO:0002052	GO:1902692
GO:0002093	GO:0048667
GO:0002093	GO:0060117
GO:0002265	GO:0048143
GO:0003357	GO:0030182
GO:0003358	GO:0003357
GO:0003358	GO:0048666
GO:0003359	GO:0003357
GO:0003359	GO:0048663
GO:0003361	GO:0003357
GO:0003362	GO:0003359
GO:0003362	GO:0003361
GO:0003387	GO:0030182
GO:0003388	GO:0003387
GO:0003388	GO:0048666
GO:0003389	GO:0031175
GO:0003390	GO:0003389
GO:0003390	GO:0016358
GO:0003391	GO:0003388
GO:0003391	GO:0003390
GO:0003392	GO:0003389
GO:0003393	GO:0001764
GO:0003393	GO:0003389
GO:0003394	GO:0003390
GO:0003394	GO:0003392
GO:0003395	GO:0003390
GO:0003395	GO:0003393
GO:0003396	GO:0003391
GO:0003396	GO:0003394
GO:0003397	GO:0003391
GO:0003397	GO:0003395
GO:0003398	GO:0010001
GO:0007400	GO:0014017
GO:0007403	GO:0021781
GO:0007405	GO:0048699
GO:0007406	GO:0050768
GO:0007406	GO:1902692
GO:0007407	GO:0048699
GO:0007409	GO:0048667
GO:0007409	GO:0048812
GO:0007409	GO:0061564
GO:0007411	GO:0007409
GO:0007411	GO:0097485
GO:0007412	GO:0007409
GO:0007413	GO:0008038
GO:0007413	GO:0061564
GO:0007414	GO:0008038
GO:0007414	GO:0061564
GO:0007415	GO:0007414
GO:0007460	GO:0001752
GO:0007460	GO:0045465
GO:0007462	GO:0001752
GO:0007462	GO:0048052
GO:0007463	GO:0001752
GO:0007463	GO:0048054
GO:0007464	GO:0001752
GO:0007464	GO:0048056
GO:0007465	GO:0001752
GO:0007465	GO:0045466
GO:0007468	GO:0042461
GO:0008038	GO:0048666
GO:0008039	GO:0008038
GO:0008045	GO:0007411
GO:0008347	GO:0042063
GO:0008594	GO:0042461
GO:0008594	GO:0048667
GO:0009912	GO:0042491
GO:0009912	GO:0060120
GO:0009998	GO:0042673
GO:0009998	GO:0060226
GO:0009999	GO:0042669
GO:0009999	GO:0045608
GO:0010001	GO:0042063
GO:0010624	GO:0060251
GO:0010625	GO:0010624
GO:0010625	GO:0060252
GO:0010626	GO:0010624
GO:0010626	GO:0060253
GO:0010975	GO:0045664
GO:0010976	GO:0010975
GO:0010976	GO:0045666
GO:0010977	GO:0010975
GO:0010977	GO:0045665
GO:0014002	GO:0021782
GO:0014002	GO:0048708
GO:0014003	GO:0021782
GO:0014003	GO:0048709
GO:0014004	GO:0010001
GO:0014005	GO:0014004
GO:0014005	GO:0021782
GO:0014006	GO:0045685
GO:0014007	GO:0014006
GO:0014007	GO:0045686
GO:0014008	GO:0014006
GO:0014008	GO:0045687
GO:0014009	GO:0042063
GO:0014010	GO:0014009
GO:0014011	GO:0014010
GO:0014011	GO:0014012
GO:0014011	GO:0031103
GO:0014012	GO:0031103
GO:0014013	GO:0050767
GO:0014014	GO:0014013
GO:0014014	GO:0050768
GO:0014015	GO:0014013
GO:0014015	GO:0050769
GO:0014016	GO:0048699
GO:0014017	GO:0014016
GO:0014018	GO:0014017
GO:0014019	GO:0014016
GO:0014037	GO:0010001
GO:0014038	GO:0045685
GO:0014039	GO:0014038
GO:0014039	GO:0045686
GO:0014040	GO:0014038
GO:0014040	GO:0045687
GO:0014041	GO:0045664
GO:0014042	GO:0014041
GO:0014042	GO:0045666
GO:0014043	GO:0014041
GO:0014043	GO:0045665
GO:0014044	GO:0014037
GO:0014044	GO:0021782
GO:0014814	GO:0031103
GO:0016198	GO:0007411
GO:0016198	GO:0008038
GO:0016199	GO:0016198
GO:0016200	GO:0008039
GO:0016201	GO:0008039
GO:0016322	GO:0042551
GO:0016358	GO:0031175
GO:0021514	GO:0021953
GO:0021518	GO:0021528
GO:0021518	GO:0048665
GO:0021519	GO:0021527
GO:0021519	GO:0048665
GO:0021520	GO:0021522
GO:0021520	GO:0048665
GO:0021521	GO:0048665
GO:0021521	GO:0060579
GO:0021522	GO:0021953
GO:0021523	GO:0021522
GO:0021524	GO:0021522
GO:0021525	GO:0021522
GO:0021525	GO:0021523
GO:0021526	GO:0021523
GO:0021526	GO:0030182
GO:0021527	GO:0021953
GO:0021528	GO:0021953
GO:0021529	GO:0048709
GO:0021530	GO:0021529
GO:0021530	GO:0021778
GO:0021531	GO:0060019
GO:0021540	GO:0021952
GO:0021701	GO:0021953
GO:0021701	GO:0097154
GO:0021702	GO:0021953
GO:0021707	GO:0021953
GO:0021708	GO:0021953
GO:0021708	GO:0097154
GO:0021709	GO:0021953
GO:0021710	GO:0021953
GO:0021711	GO:0021953
GO:0021712	GO:0021953
GO:0021755	GO:0021953
GO:0021773	GO:0021879
GO:0021774	GO:0021521
GO:0021775	GO:0021521
GO:0021776	GO:0021520
GO:0021777	GO:0021519
