child	parent
GO:0001845	GO:0006909
GO:0002031	GO:0031623
GO:0002433	GO:0006909
GO:0006898	GO:0006897
GO:0006907	GO:0006897
GO:0006909	GO:0006897
GO:0006910	GO:0006909
GO:0006911	GO:0006909
GO:0008228	GO:0006909
GO:0016183	GO:0016185
GO:0016185	GO:0048488
GO:0016191	GO:0048488
GO:0019065	GO:0006898
GO:0019065	GO:0075509
GO:0031623	GO:0006898
GO:0035037	GO:0006897
GO:0036300	GO:0031623
GO:0038009	GO:0031623
GO:0038010	GO:0038009
GO:0038011	GO:0038009
GO:0038012	GO:0038011
GO:0038012	GO:0038017
GO:0038013	GO:0038010
GO:0038013	GO:0038017
GO:0038014	GO:0038011
GO:0038014	GO:0038016
GO:0038015	GO:0038010
GO:0038015	GO:0038016
GO:0038016	GO:0031623
GO:0038017	GO:0031623
GO:0038096	GO:0002433
GO:0038096	GO:0006909
GO:0043277	GO:0006909
GO:0043652	GO:0006911
GO:0043652	GO:0043277
GO:0043654	GO:0006910
GO:0043654	GO:0043277
GO:0044350	GO:0006907
GO:0044351	GO:0006907
GO:0048488	GO:0072583
GO:0060097	GO:0006911
GO:0060098	GO:0006911
GO:0061707	GO:1902538
GO:0070086	GO:0006897
GO:0072583	GO:0006898
GO:0072584	GO:0006897
GO:0075509	GO:0006897
GO:0075510	GO:0075509
GO:0075510	GO:1902539
GO:0075512	GO:0019065
GO:0075512	GO:0072583
GO:0075513	GO:0019065
GO:0075513	GO:0072584
GO:0090118	GO:0006898
GO:0090384	GO:0001845
GO:0090385	GO:0001845
GO:0090386	GO:0043277
GO:0090387	GO:0001845
GO:0090387	GO:0043277
GO:0090387	GO:0090386
GO:0090388	GO:0090384
GO:0090388	GO:0090387
GO:0090389	GO:0090385
GO:0090389	GO:0090387
GO:0090390	GO:0090386
GO:0098884	GO:0099590
GO:0099042	GO:0072583
GO:0099043	GO:0072583
GO:0099049	GO:0072583
GO:0099051	GO:0006897
GO:0099052	GO:0072583
GO:0099052	GO:0099051
GO:0099590	GO:0031623
GO:1901245	GO:0036300
GO:1901245	GO:0038010
GO:1902536	GO:0006907
GO:1902537	GO:0006907
GO:1902538	GO:0044351
GO:1902538	GO:1902536
GO:1902539	GO:0044351
GO:1902539	GO:1902537
GO:1902540	GO:0044350
GO:1902540	GO:1902536
GO:1902541	GO:0044350
GO:1902541	GO:1902537
GO:1990767	GO:0002031
GO:1990771	GO:0072583
GO:2000286	GO:0031623
