child	parent
GO:0000244	GO:0000387
GO:0000245	GO:0000398
GO:0000348	GO:0000245
GO:0000349	GO:0000393
GO:0000350	GO:0000393
GO:0000352	GO:0000245
GO:0000352	GO:0045291
GO:0000353	GO:0045291
GO:0000354	GO:0000245
GO:0000354	GO:0045292
GO:0000365	GO:0000398
GO:0000366	GO:0000365
GO:0000366	GO:0000380
GO:0000372	GO:0000376
GO:0000373	GO:0000377
GO:0000374	GO:0000377
GO:0000375	GO:0008380
GO:0000376	GO:0000375
GO:0000377	GO:0000375
GO:0000378	GO:0000394
GO:0000379	GO:0006388
GO:0000380	GO:0000398
GO:0000387	GO:0000398
GO:0000388	GO:0000393
GO:0000389	GO:0006376
GO:0000390	GO:0000398
GO:0000393	GO:0000398
GO:0000394	GO:0008380
GO:0000395	GO:0006376
GO:0000395	GO:0045292
GO:0000398	GO:0000377
GO:0000968	GO:0000378
GO:0000968	GO:0006388
GO:0000969	GO:0000968
GO:0000970	GO:0000968
GO:0000971	GO:0000968
GO:0006376	GO:0000245
GO:0006388	GO:0000394
GO:0030969	GO:0070054
GO:0034247	GO:0008380
GO:0034403	GO:0000350
GO:0034403	GO:0000389
GO:0034403	GO:0000395
GO:0045291	GO:0000365
GO:0045292	GO:0000398
GO:0070054	GO:0000394
GO:0070055	GO:0030969
GO:1903241	GO:0000245
