child	parent
GO:0006855	GO:0015893
GO:0014076	GO:0036276
GO:0015893	GO:0042493
GO:0015894	GO:0015893
GO:0015896	GO:0042891
GO:0015897	GO:0015893
GO:0015898	GO:0015893
GO:0015900	GO:0015893
GO:0015901	GO:0042891
GO:0015902	GO:0015893
GO:0015904	GO:0042891
GO:0015905	GO:0042891
GO:0035690	GO:0042493
GO:0036270	GO:0042493
GO:0036276	GO:0042493
GO:0036277	GO:0042493
GO:0042738	GO:0042493
GO:0042740	GO:0042738
GO:0042884	GO:0042891
GO:0042885	GO:0042884
GO:0042891	GO:0015893
GO:0042892	GO:0042891
GO:0042893	GO:0042891
GO:0042894	GO:0042891
GO:0043215	GO:0015893
GO:0046618	GO:0015893
GO:0051958	GO:0015893
GO:0061476	GO:0042493
GO:0061478	GO:0042493
GO:0061772	GO:0015893
GO:0071411	GO:0014076
GO:0071411	GO:0035690
GO:0072347	GO:0042493
GO:0097327	GO:0042493
GO:0097332	GO:0042493
GO:0097366	GO:0042493
GO:0098649	GO:0042493
GO:1901477	GO:0006855
GO:1901477	GO:0015900
GO:1904842	GO:0042493
GO:1904843	GO:0035690
GO:1904843	GO:1904842
GO:1990961	GO:0006855
GO:1990961	GO:0046618
GO:1990962	GO:0015893
