parent	child
GO:0000003	GO:0008150
GO:0001906	GO:0008150
GO:0002252	GO:0002376
GO:0002376	GO:0008150
GO:0002440	GO:0002376
GO:0003008	GO:0032501
GO:0006457	GO:0009987
GO:0006791	GO:0044699
GO:0006794	GO:0044699
GO:0006807	GO:0008152
GO:0006914	GO:0009987
GO:0006950	GO:0050896
GO:0006955	GO:0002376
GO:0006955	GO:0050896
GO:0007155	GO:0022610
GO:0007610	GO:0008150
GO:0007622	GO:0007610
GO:0007622	GO:0048511
GO:0007623	GO:0048511
GO:0007624	GO:0044699
GO:0007624	GO:0048511
GO:0007626	GO:0007610
GO:0007631	GO:0007610
GO:0008152	GO:0008150
GO:0008283	GO:0044699
GO:0009056	GO:0008152
GO:0009058	GO:0008152
GO:0009405	GO:0051704
GO:0009605	GO:0050896
GO:0009607	GO:0050896
GO:0009628	GO:0050896
GO:0009719	GO:0050896
GO:0009758	GO:0044699
GO:0009847	GO:0032502
GO:0009987	GO:0008150
GO:0010166	GO:0008152
GO:0014823	GO:0050896
GO:0014854	GO:0050896
GO:0015976	GO:0044699
GO:0016043	GO:0009987
GO:0016043	GO:0071840
GO:0019740	GO:0044699
GO:0019835	GO:0009987
GO:0019882	GO:0002376
GO:0019954	GO:0000003
GO:0022403	GO:0044848
GO:0022414	GO:0000003
GO:0022414	GO:0008150
GO:0022601	GO:0044848
GO:0022610	GO:0008150
GO:0022611	GO:0032502
GO:0023052	GO:0008150
GO:0030447	GO:0040007
GO:0030447	GO:0044699
GO:0031128	GO:0032502
GO:0032259	GO:0008152
GO:0032501	GO:0008150
GO:0032502	GO:0008150
GO:0032504	GO:0000003
GO:0032504	GO:0032501
GO:0032505	GO:0000003
GO:0033036	GO:0051179
GO:0033058	GO:0040011
GO:0035636	GO:0023052
GO:0035636	GO:0051704
GO:0036166	GO:0009987
GO:0036268	GO:0040011
GO:0040007	GO:0008150
GO:0040011	GO:0008150
GO:0042221	GO:0050896
GO:0043335	GO:0009987
GO:0043473	GO:0044699
GO:0044033	GO:0008152
GO:0044033	GO:0051704
GO:0044085	GO:0071840
GO:0044237	GO:0008152
GO:0044237	GO:0009987
GO:0044238	GO:0008152
GO:0044366	GO:0051704
GO:0044419	GO:0051704
GO:0044699	GO:0008150
GO:0044700	GO:0023052
GO:0044700	GO:0044699
GO:0044706	GO:0032501
GO:0044706	GO:0051704
GO:0044707	GO:0032501
GO:0044707	GO:0044699
GO:0044708	GO:0007610
GO:0044708	GO:0044699
GO:0044710	GO:0008152
GO:0044710	GO:0044699
GO:0044763	GO:0009987
GO:0044763	GO:0044699
GO:0044764	GO:0009987
GO:0044764	GO:0051704
GO:0044767	GO:0032502
GO:0044767	GO:0044699
GO:0044848	GO:0008150
GO:0044851	GO:0044848
GO:0048511	GO:0008150
GO:0048856	GO:0032502
GO:0050789	GO:0065007
GO:0050896	GO:0008150
GO:0051179	GO:0008150
GO:0051234	GO:0051179
GO:0051606	GO:0050896
GO:0051641	GO:0051179
GO:0051674	GO:0051179
GO:0051703	GO:0051704
GO:0051704	GO:0008150
GO:0051705	GO:0007610
GO:0051705	GO:0051704
GO:0051716	GO:0009987
GO:0051716	GO:0050896
GO:0051775	GO:0050896
GO:0060206	GO:0044848
GO:0060361	GO:0040011
GO:0065007	GO:0008150
GO:0065008	GO:0065007
GO:0065009	GO:0065007
GO:0071554	GO:0009987
GO:0071704	GO:0008152
GO:0071840	GO:0008150
GO:0072690	GO:0044848
GO:0080190	GO:0040007
GO:0080190	GO:0044699
GO:0097278	GO:0001906
GO:0097278	GO:0044699
GO:0098727	GO:0032502
GO:0098743	GO:0008150
GO:1901902	GO:0008152
GO:1902421	GO:0008152
GO:1902578	GO:0044699
GO:1902578	GO:0051179
GO:1902579	GO:0051179
GO:1902579	GO:0051704
