child	parent
GO:0000338	GO:0070646
GO:0002003	GO:0016486
GO:0002077	GO:0051603
GO:0002203	GO:0002496
GO:0002496	GO:0051603
GO:0002497	GO:0002496
GO:0002498	GO:0002496
GO:0002499	GO:0002496
GO:0002500	GO:0002496
GO:0002541	GO:0016485
GO:0006058	GO:0051603
GO:0006465	GO:0016485
GO:0006509	GO:0033619
GO:0006511	GO:0019941
GO:0006515	GO:0051603
GO:0006618	GO:0006465
GO:0006624	GO:0016485
GO:0006627	GO:0034982
GO:0010498	GO:0051603
GO:0010499	GO:0010498
GO:0010620	GO:0036369
GO:0010798	GO:0006511
GO:0016485	GO:0006508
GO:0016486	GO:0016485
GO:0016539	GO:0030908
GO:0016540	GO:0016485
GO:0016578	GO:0016579
GO:0016579	GO:0070646
GO:0016598	GO:0006511
GO:0016926	GO:0070646
GO:0019082	GO:0016485
GO:0019801	GO:0016539
GO:0019802	GO:0016539
GO:0019941	GO:0051603
GO:0019950	GO:0019941
GO:0019951	GO:0019950
GO:0030070	GO:0016486
GO:0030327	GO:0019941
GO:0030433	GO:0043161
GO:0030579	GO:0006511
GO:0030908	GO:0016485
GO:0030909	GO:0030908
GO:0031145	GO:0043161
GO:0031146	GO:0043161
GO:0031293	GO:0033619
GO:0031638	GO:0016485
GO:0031639	GO:0031638
GO:0032023	GO:0031638
GO:0032455	GO:0016486
GO:0033619	GO:0006508
GO:0034230	GO:0016486
GO:0034231	GO:0016486
GO:0034959	GO:0016486
GO:0034982	GO:0016485
GO:0035103	GO:0016485
GO:0035333	GO:0031293
GO:0035334	GO:0016485
GO:0035520	GO:0016579
GO:0035521	GO:0016578
GO:0035521	GO:0035520
GO:0035522	GO:0035521
GO:0035523	GO:0016579
GO:0035551	GO:0016485
GO:0035616	GO:0016578
GO:0035871	GO:0016579
GO:0035897	GO:0006508
GO:0036369	GO:0043161
GO:0038005	GO:0016485
GO:0039544	GO:0035897
GO:0039546	GO:0035897
GO:0039607	GO:0035897
GO:0042787	GO:0006511
GO:0043161	GO:0006511
GO:0043161	GO:0010498
GO:0043162	GO:0006511
GO:0043328	GO:0043162
GO:0043329	GO:0043162
GO:0044313	GO:0016579
GO:0044541	GO:0031638
GO:0044542	GO:0031639
GO:0044542	GO:0044541
GO:0051088	GO:0006509
GO:0051089	GO:0006509
GO:0051603	GO:0006508
GO:0061837	GO:0016485
GO:0070407	GO:0019941
GO:0070536	GO:0016579
GO:0070537	GO:0016578
GO:0070537	GO:0070536
GO:0070646	GO:0006508
GO:0071108	GO:0016579
GO:0071586	GO:0016485
GO:0071596	GO:0043161
GO:0071629	GO:0006515
GO:0071629	GO:0043161
GO:0071630	GO:0006515
GO:0071630	GO:0043161
GO:0071712	GO:0006515
GO:0071947	GO:0006511
GO:0071947	GO:0016579
GO:0071947	GO:0051603
GO:0072671	GO:0043161
GO:0090472	GO:0016485
GO:0090473	GO:0090472
GO:0090474	GO:0090472
GO:0090475	GO:0090472
GO:0090611	GO:0051603
GO:0097202	GO:0031638
GO:0097264	GO:0006508
GO:0097466	GO:0030433
GO:0100061	GO:0036369
GO:0100062	GO:0036369
GO:1900756	GO:0016485
GO:1901044	GO:0042787
GO:1901044	GO:0071630
GO:1902376	GO:0043161
GO:1904211	GO:0033619
GO:1904382	GO:0097466
GO:1990091	GO:0097264
GO:1990092	GO:0097264
GO:1990108	GO:0016579
GO:1990116	GO:0043161
GO:1990167	GO:0016579
GO:1990168	GO:0016579
