child	parent
GO:0000182	GO:1990837
GO:0000217	GO:0003677
GO:0000332	GO:0000497
GO:0000400	GO:0000217
GO:0000401	GO:0000400
GO:0000402	GO:0000400
GO:0000403	GO:0000217
GO:0000404	GO:0000217
GO:0000404	GO:0032135
GO:0000405	GO:0000217
GO:0000406	GO:0000217
GO:0000497	GO:0003677
GO:0000975	GO:0003677
GO:0000976	GO:0044212
GO:0000976	GO:1990837
GO:0000977	GO:0000976
GO:0000977	GO:0001012
GO:0000978	GO:0000977
GO:0000978	GO:0000987
GO:0000979	GO:0000977
GO:0000979	GO:0001046
GO:0000980	GO:0000977
GO:0000980	GO:0001158
GO:0000984	GO:0000976
GO:0000984	GO:0001017
GO:0000985	GO:0000984
GO:0000985	GO:0001046
GO:0000986	GO:0000984
GO:0000986	GO:0000987
GO:0000987	GO:0000976
GO:0000987	GO:0001159
GO:0000992	GO:0000976
GO:0000992	GO:0001016
GO:0000997	GO:0001044
GO:0000997	GO:0001046
GO:0001002	GO:0000992
GO:0001002	GO:0001030
GO:0001003	GO:0000992
GO:0001003	GO:0001031
GO:0001006	GO:0000992
GO:0001006	GO:0001032
GO:0001012	GO:0044212
GO:0001013	GO:0044212
GO:0001016	GO:0044212
GO:0001017	GO:0044212
GO:0001018	GO:0044212
GO:0001019	GO:0044212
GO:0001030	GO:0001016
GO:0001030	GO:0080084
GO:0001031	GO:0001016
GO:0001032	GO:0001016
GO:0001037	GO:0001016
GO:0001039	GO:0000992
GO:0001039	GO:0001037
GO:0001044	GO:0000976
GO:0001044	GO:0001018
GO:0001045	GO:0000987
GO:0001045	GO:0001044
GO:0001046	GO:0000976
GO:0001046	GO:0001047
GO:0001047	GO:0044212
GO:0001145	GO:0001044
GO:0001145	GO:0001147
GO:0001147	GO:0000976
GO:0001147	GO:0001160
GO:0001148	GO:0000984
GO:0001148	GO:0001147
GO:0001150	GO:0000984
GO:0001150	GO:0001158
GO:0001158	GO:0000976
GO:0001158	GO:0035326
GO:0001159	GO:0044212
GO:0001160	GO:0044212
GO:0001161	GO:0044213
GO:0001162	GO:0000977
GO:0001162	GO:0001161
GO:0001163	GO:0001013
GO:0001164	GO:0001046
GO:0001164	GO:0001163
GO:0001165	GO:0000987
GO:0001165	GO:0001163
GO:0001166	GO:0001158
GO:0001166	GO:0001163
GO:0003680	GO:1990837
GO:0003681	GO:0003677
GO:0003684	GO:0003677
GO:0003688	GO:1990837
GO:0003689	GO:0003677
GO:0003690	GO:0003677
GO:0003691	GO:0003690
GO:0003691	GO:0042162
GO:0003692	GO:0003690
GO:0003693	GO:1990837
GO:0003695	GO:0003677
GO:0003696	GO:1990837
GO:0003697	GO:0003677
GO:0008301	GO:0003677
GO:0008327	GO:0043565
GO:0010385	GO:0003690
GO:0010736	GO:0044212
GO:0010844	GO:0003677
GO:0019237	GO:1990837
GO:0030983	GO:0003690
GO:0031490	GO:0003677
GO:0031492	GO:0031490
GO:0031634	GO:1990837
GO:0032131	GO:0003684
GO:0032132	GO:0032131
GO:0032135	GO:0030983
GO:0032136	GO:0030983
GO:0032137	GO:0030983
GO:0032138	GO:0032135
GO:0032139	GO:0032135
GO:0032140	GO:0032138
GO:0032141	GO:0032138
GO:0032142	GO:0032138
GO:0032143	GO:0032138
GO:0032181	GO:0032139
GO:0032356	GO:0003684
GO:0032357	GO:0032356
GO:0032358	GO:0032356
GO:0032422	GO:0044212
GO:0032422	GO:1990837
GO:0032448	GO:0000217
GO:0032810	GO:0044212
GO:0034056	GO:0044212
GO:0035326	GO:0044212
GO:0035484	GO:0030983
GO:0035485	GO:0030983
GO:0035486	GO:0030983
GO:0035487	GO:0030983
GO:0035488	GO:0030983
GO:0035489	GO:0030983
GO:0035497	GO:0044212
GO:0035538	GO:0044212
GO:0035939	GO:0003696
GO:0042162	GO:0043565
GO:0043035	GO:0031490
GO:0043047	GO:0042162
GO:0043047	GO:0098847
GO:0043110	GO:0000182
GO:0043110	GO:0031634
GO:0043565	GO:0003677
GO:0044212	GO:0000975
GO:0044213	GO:0044212
GO:0044323	GO:0044212
GO:0044374	GO:0008301
GO:0044374	GO:1990837
GO:0044377	GO:0000978
GO:0044377	GO:0044374
GO:0044378	GO:0008301
GO:0044729	GO:0003690
GO:0045027	GO:0003677
GO:0045142	GO:0003677
GO:0045322	GO:0043565
GO:0051880	GO:0003677
GO:0061730	GO:0043047
GO:0061776	GO:0003677
GO:0061777	GO:0003677
GO:0061821	GO:0000217
GO:0061849	GO:0042162
GO:0061849	GO:0051880
GO:0070336	GO:0003677
GO:0070337	GO:0070336
GO:0070338	GO:0070336
GO:0070361	GO:0044212
GO:0070362	GO:0044212
GO:0070363	GO:0044212
GO:0070364	GO:0044212
GO:0070594	GO:0044212
GO:0070644	GO:0044212
GO:0070888	GO:0044212
GO:0071443	GO:1990837
GO:0071820	GO:0044212
GO:0080084	GO:0000182
GO:0090655	GO:0000406
GO:0090655	GO:0042162
GO:0097100	GO:0003690
GO:0098505	GO:0043047
GO:0098847	GO:0003697
GO:0098847	GO:0043565
GO:0099077	GO:0003677
GO:0100060	GO:0003677
GO:1905773	GO:0032357
GO:1990165	GO:0003684
GO:1990470	GO:1990837
GO:1990471	GO:1990470
GO:1990472	GO:1990470
GO:1990829	GO:0003697
GO:1990837	GO:0003690
GO:1990837	GO:0043565
GO:1990943	GO:0031634
GO:1990955	GO:0003697
