child	parent
GO:0001667	GO:0016477
GO:0001755	GO:0001667
GO:0001764	GO:0016477
GO:0002042	GO:0043534
GO:0002044	GO:0043534
GO:0002194	GO:0016477
GO:0002232	GO:0002523
GO:0002232	GO:0030595
GO:0002233	GO:0002522
GO:0002233	GO:0030595
GO:0002407	GO:0030595
GO:0002407	GO:0036336
GO:0002408	GO:0002407
GO:0002408	GO:0097529
GO:0002409	GO:0002408
GO:0002410	GO:0002407
GO:0002518	GO:0048247
GO:0002522	GO:0050900
GO:0002523	GO:0050900
GO:0002548	GO:0030595
GO:0002548	GO:0071674
GO:0002548	GO:0097529
GO:0002551	GO:0030595
GO:0002551	GO:0097531
GO:0002575	GO:0071621
GO:0003147	GO:0001755
GO:0003147	GO:0060974
GO:0003253	GO:0001755
GO:0003253	GO:0060973
GO:0003259	GO:0003260
GO:0003260	GO:0060974
GO:0003261	GO:0060975
GO:0003262	GO:0060975
GO:0003273	GO:0060973
GO:0003305	GO:0060973
GO:0003318	GO:0060973
GO:0003319	GO:0003318
GO:0003345	GO:0060973
GO:0003346	GO:0060973
GO:0003363	GO:0001667
GO:0003364	GO:0003363
GO:0003364	GO:0090134
GO:0003365	GO:0001667
GO:0003366	GO:0001667
GO:0003367	GO:0003365
GO:0003368	GO:0003366
GO:0003368	GO:0090134
GO:0003369	GO:0003379
GO:0003369	GO:0090134
GO:0003370	GO:0003367
GO:0003370	GO:0003369
GO:0003371	GO:0001667
GO:0003371	GO:0003365
GO:0003372	GO:0003369
GO:0003372	GO:0003380
GO:0003372	GO:0090134
GO:0003379	GO:0003365
GO:0003379	GO:0042074
GO:0003380	GO:0003371
GO:0003380	GO:0003379
GO:0003393	GO:0001764
GO:0003395	GO:0003393
GO:0003397	GO:0003395
GO:0003428	GO:0016477
GO:0006929	GO:0016477
GO:0006930	GO:0006929
GO:0006931	GO:0006929
GO:0006932	GO:0001667
GO:0006932	GO:0006929
GO:0006933	GO:0006929
GO:0006934	GO:0006933
GO:0007280	GO:0008354
GO:0007297	GO:0010631
GO:0007298	GO:0007297
GO:0007395	GO:0016477
GO:0007427	GO:0010631
GO:0007509	GO:0008078
GO:0007509	GO:0042074
GO:0008078	GO:0001667
GO:0008347	GO:0016477
GO:0008354	GO:0016477
GO:0010631	GO:0001667
GO:0010761	GO:0001667
GO:0010818	GO:0048247
GO:0010818	GO:0072678
GO:0014812	GO:0016477
GO:0014839	GO:0051451
GO:0014909	GO:0014812
GO:0021535	GO:0016477
GO:0021795	GO:0022029
GO:0021799	GO:0021795
GO:0021800	GO:0021795
GO:0021801	GO:0021799
GO:0021801	GO:0022030
GO:0021802	GO:0021799
GO:0021803	GO:0021802
GO:0021804	GO:0021802
GO:0021805	GO:0021802
GO:0021806	GO:0001667
GO:0021806	GO:0021814
GO:0021807	GO:0021806
GO:0021808	GO:0021806
GO:0021809	GO:0021807
GO:0021810	GO:0021807
GO:0021811	GO:0021807
GO:0021812	GO:0021801
GO:0021813	GO:0021812
GO:0021814	GO:0021801
GO:0021815	GO:0021801
GO:0021815	GO:0021814
GO:0021816	GO:0021815
GO:0021817	GO:0021815
GO:0021818	GO:0021814
GO:0021819	GO:0021801
GO:0021820	GO:0021819
GO:0021821	GO:0021819
GO:0021822	GO:0021819
GO:0021823	GO:0021825
GO:0021824	GO:0021825
GO:0021825	GO:0006929
GO:0021825	GO:0021800
GO:0021826	GO:0022029
GO:0021827	GO:0021823
GO:0021827	GO:0022028
GO:0021828	GO:0001764
GO:0021828	GO:0021824
GO:0021828	GO:0021856
GO:0021829	GO:0021826
GO:0021829	GO:0022030
GO:0021830	GO:0021843
GO:0021831	GO:0021843
GO:0021831	GO:0022028
GO:0021832	GO:0021823
GO:0021833	GO:0021823
GO:0021834	GO:0021831
GO:0021835	GO:0021831
GO:0021836	GO:0021827
GO:0021837	GO:0021827
GO:0021838	GO:0021830
GO:0021839	GO:0021830
GO:0021840	GO:0021830
GO:0021841	GO:0021830
GO:0021841	GO:0021840
GO:0021842	GO:0021830
GO:0021842	GO:0021840
GO:0021843	GO:0021826
GO:0021844	GO:0021843
GO:0021845	GO:0021843
GO:0021852	GO:0001764
GO:0021852	GO:0021801
GO:0021853	GO:0021830
GO:0021853	GO:1904936
GO:0021855	GO:0016477
GO:0021856	GO:0021855
GO:0021885	GO:0016477
GO:0021932	GO:0021535
GO:0021933	GO:0021932
GO:0021934	GO:0021535
GO:0021935	GO:0021934
GO:0021942	GO:0021932
GO:0021943	GO:0021932
GO:0021944	GO:0021932
GO:0021945	GO:0021933
GO:0021946	GO:0021535
GO:0021947	GO:0001764
GO:0021947	GO:0021535
GO:0021947	GO:0021946
GO:0021948	GO:0001764
GO:0021948	GO:0021535
GO:0021948	GO:0021946
GO:0021949	GO:0021934
GO:0021950	GO:0021949
GO:0021951	GO:0021949
GO:0021980	GO:0022029
GO:0021981	GO:0021980
GO:0022028	GO:0022029
GO:0022029	GO:0021885
GO:0022030	GO:0008347
GO:0022030	GO:0022029
GO:0022031	GO:0022030
GO:0022031	GO:0043615
GO:0022032	GO:0022030
GO:0022033	GO:0022030
GO:0022035	GO:0021535
GO:0030593	GO:0071621
GO:0030593	GO:1990266
GO:0030595	GO:0050900
GO:0030595	GO:0060326
GO:0035099	GO:0016477
GO:0035232	GO:0008354
GO:0035232	GO:0060326
GO:0035233	GO:0008354
GO:0035233	GO:0060326
GO:0035313	GO:0044319
GO:0035322	GO:0090497
GO:0035441	GO:0016477
GO:0035475	GO:0035476
GO:0035476	GO:0016477
GO:0035479	GO:0035476
GO:0035659	GO:0035313
GO:0035683	GO:0072683
GO:0035684	GO:0072683
GO:0035685	GO:0035684
GO:0035685	GO:0050904
GO:0035685	GO:0072678
GO:0035687	GO:0035684
GO:0035687	GO:0035697
GO:0035688	GO:0035685
GO:0035688	GO:0035687
GO:0035696	GO:0045123
GO:0035696	GO:0071674
GO:0035696	GO:0097529
GO:0035697	GO:0072683
GO:0035698	GO:0035697
GO:0035699	GO:0035684
GO:0035699	GO:0035697
GO:0035700	GO:0043615
GO:0035700	GO:0060326
GO:0035701	GO:0016477
GO:0035703	GO:0071674
GO:0035703	GO:0097529
GO:0035704	GO:0010818
GO:0035705	GO:0035704
GO:0035706	GO:0035704
GO:0035707	GO:0035704
GO:0035747	GO:0048247
GO:0035754	GO:0048247
GO:0035765	GO:0021535
GO:0035766	GO:0060326
GO:0035767	GO:0043542
GO:0035767	GO:0060326
GO:0035768	GO:0035766
GO:0035768	GO:0035767
GO:0035769	GO:0002518
GO:0035769	GO:0035754
GO:0035782	GO:0035747
GO:0035787	GO:0016477
GO:0035788	GO:0035787
GO:0035789	GO:0035788
GO:0036061	GO:0014812
GO:0036061	GO:0060326
GO:0036135	GO:0008347
GO:0036336	GO:0050900
GO:0036484	GO:0001755
GO:0036485	GO:0036484
GO:0036486	GO:0036484
GO:0040039	GO:0016477
GO:0042074	GO:0001667
GO:0043534	GO:0043542
GO:0043542	GO:0010631
GO:0043615	GO:0008347
GO:0044319	GO:0016477
GO:0045123	GO:0050900
GO:0048245	GO:0071621
GO:0048245	GO:0072677
GO:0048246	GO:0030595
GO:0048246	GO:1905517
GO:0048247	GO:0030595
GO:0048247	GO:0072676
GO:0048883	GO:0016477
GO:0048896	GO:0008347
GO:0048900	GO:0048883
GO:0048912	GO:0048896
GO:0048920	GO:0048883
GO:0048930	GO:0048896
GO:0050900	GO:0016477
GO:0050901	GO:0045123
GO:0050902	GO:0045123
GO:0050903	GO:0045123
GO:0050904	GO:0045123
GO:0050904	GO:0050900
GO:0051451	GO:0014812
GO:0051546	GO:0010631
GO:0055111	GO:0042074
GO:0060030	GO:0042074
GO:0060031	GO:0042074
GO:0060269	GO:0007297
GO:0060270	GO:0007297
GO:0060326	GO:0016477
GO:0060518	GO:0010631
GO:0060619	GO:0010631
GO:0060775	GO:0060031
GO:0060855	GO:0043534
GO:0060973	GO:0016477
GO:0060974	GO:0060973
GO:0060975	GO:0003260
GO:0060975	GO:0003318
GO:0060980	GO:0035441
GO:0060980	GO:0060973
GO:0060981	GO:0060973
GO:0061278	GO:0072155
GO:0061279	GO:0061278
GO:0061279	GO:0072157
GO:0061280	GO:0061278
GO:0061280	GO:0072159
GO:0061334	GO:0016477
GO:0061352	GO:0060326
GO:0061352	GO:0061334
GO:0061353	GO:0061352
GO:0061381	GO:0021885
GO:0061450	GO:0001667
GO:0061456	GO:0035787
GO:0061457	GO:0016477
GO:0061580	GO:0061582
GO:0061581	GO:0010631
GO:0061582	GO:0010631
GO:0061583	GO:0060326
GO:0061583	GO:0061580
GO:0071434	GO:0060326
GO:0071621	GO:0030595
GO:0071621	GO:0097530
GO:0071670	GO:0014909
GO:0071670	GO:0060326
GO:0071674	GO:0050900
GO:0072155	GO:0010631
GO:0072155	GO:0035787
GO:0072157	GO:0072155
GO:0072159	GO:0072155
GO:0072290	GO:0035788
GO:0072290	GO:0072155
GO:0072291	GO:0072157
GO:0072291	GO:0072290
GO:0072292	GO:0072159
GO:0072292	GO:0072290
GO:0072672	GO:0045123
GO:0072672	GO:1990266
GO:0072676	GO:0050900
GO:0072677	GO:0097530
GO:0072678	GO:0072676
GO:0072679	GO:0072678
GO:0072680	GO:0006929
GO:0072680	GO:0072679
GO:0072681	GO:0072680
GO:0072682	GO:0045123
GO:0072682	GO:0072677
GO:0072683	GO:0045123
GO:0072683	GO:0072678
GO:0090134	GO:0042074
GO:0090248	GO:0016477
GO:0090497	GO:0001667
GO:0090521	GO:0010631
GO:0090667	GO:0060326
GO:0090668	GO:0090667
GO:0097021	GO:0072676
GO:0097022	GO:0097021
GO:0097241	GO:0035701
GO:0097324	GO:0010631
GO:0097402	GO:0016477
GO:0097475	GO:0001764
GO:0097476	GO:0097475
GO:0097477	GO:0097476
GO:0097529	GO:0050900
GO:0097530	GO:0097529
GO:0097531	GO:0097529
GO:0097534	GO:0016477
GO:0097535	GO:0097534
GO:0097628	GO:0016477
GO:1901166	GO:0001755
GO:1902550	GO:0097535
GO:1902766	GO:0016477
GO:1903045	GO:1901166
GO:1904124	GO:0008347
GO:1904124	GO:1905517
GO:1904738	GO:0014909
GO:1904936	GO:0001764
GO:1904937	GO:0001764
GO:1904969	GO:0014812
GO:1904977	GO:0043542
GO:1905070	GO:0016477
GO:1905319	GO:0016477
GO:1905351	GO:0016477
GO:1905517	GO:0097529
GO:1990266	GO:0097530
GO:1990751	GO:0036135
GO:1990751	GO:0060326
GO:1990956	GO:0060326
GO:2001283	GO:0036061
