child	parent
GO:0000989	GO:0000988
GO:0000990	GO:0000988
GO:0000991	GO:0000990
GO:0000995	GO:0000990
GO:0000996	GO:0000990
GO:0001004	GO:0001010
GO:0001004	GO:0001153
GO:0001005	GO:0001004
GO:0001007	GO:0000989
GO:0001008	GO:0001004
GO:0001010	GO:0001134
GO:0001026	GO:0000995
GO:0001026	GO:0001007
GO:0001027	GO:0001026
GO:0001028	GO:0001026
GO:0001029	GO:0001026
GO:0001033	GO:0001004
GO:0001038	GO:0001004
GO:0001040	GO:0001026
GO:0001053	GO:0016987
GO:0001076	GO:0000989
GO:0001082	GO:0000989
GO:0001083	GO:0001076
GO:0001084	GO:0001083
GO:0001086	GO:0001083
GO:0001087	GO:0001083
GO:0001088	GO:0001083
GO:0001089	GO:0001083
GO:0001090	GO:0001083
GO:0001104	GO:0001076
GO:0001104	GO:0003712
GO:0001105	GO:0001104
GO:0001105	GO:0001190
GO:0001105	GO:0003713
GO:0001106	GO:0001104
GO:0001106	GO:0001191
GO:0001106	GO:0003714
GO:0001128	GO:0001105
GO:0001129	GO:0001132
GO:0001132	GO:0001083
GO:0001133	GO:0001010
GO:0001134	GO:0000989
GO:0001135	GO:0001076
GO:0001135	GO:0001134
GO:0001136	GO:0001088
GO:0001136	GO:0001135
GO:0001137	GO:0001089
GO:0001137	GO:0001135
GO:0001138	GO:0001090
GO:0001138	GO:0001135
GO:0001139	GO:0000991
GO:0001152	GO:0001010
GO:0001152	GO:0001153
GO:0001153	GO:0001007
GO:0001153	GO:0001134
GO:0001181	GO:0000990
GO:0001186	GO:0001082
GO:0001186	GO:0001134
GO:0001187	GO:0001186
GO:0001190	GO:0098811
GO:0001191	GO:0001076
GO:0003712	GO:0000989
GO:0003713	GO:0003712
GO:0003714	GO:0003712
GO:0016987	GO:0000996
GO:0016989	GO:0000989
GO:0030374	GO:0003713
GO:0030375	GO:0030374
GO:0034246	GO:0000996
GO:0038049	GO:0001076
GO:0038051	GO:0038049
GO:0038053	GO:0038049
GO:0043856	GO:0000989
GO:0098811	GO:0001191
