child	parent
GO:0000009	GO:0000030
GO:0000010	GO:0016765
GO:0000026	GO:0000030
GO:0000030	GO:0016758
GO:0000031	GO:0016740
GO:0000033	GO:0000030
GO:0000048	GO:0016755
GO:0000107	GO:0016763
GO:0000155	GO:0004673
GO:0000179	GO:0008170
GO:0000179	GO:0016433
GO:0000215	GO:0008665
GO:0000215	GO:0016773
GO:0000234	GO:0008170
GO:0000234	GO:0008757
GO:0000277	GO:0016279
GO:0000285	GO:0016307
GO:0000309	GO:0070566
GO:0000310	GO:0016763
GO:0000332	GO:0003720
GO:0000773	GO:0008170
GO:0000773	GO:0008757
GO:0000823	GO:0051766
GO:0000824	GO:0051765
GO:0000825	GO:0051765
GO:0000827	GO:0016301
GO:0000827	GO:0016776
GO:0000828	GO:0016301
GO:0000828	GO:0016776
GO:0000829	GO:0016301
GO:0000829	GO:0016776
GO:0000830	GO:0000828
GO:0000831	GO:0000828
GO:0000832	GO:0000828
GO:0000833	GO:0000829
GO:0000834	GO:0000829
GO:0001054	GO:0003899
GO:0001055	GO:0003899
GO:0001056	GO:0003899
GO:0001057	GO:0003899
GO:0001058	GO:0003899
GO:0001061	GO:0003899
GO:0001062	GO:0001061
GO:0001063	GO:0001061
GO:0001064	GO:0003899
GO:0001065	GO:0001064
GO:0001066	GO:0001064
GO:0001517	GO:0008146
GO:0001537	GO:0008146
GO:0001665	GO:0008373
GO:0001727	GO:0016301
GO:0001729	GO:0001727
GO:0001730	GO:0070566
GO:0001733	GO:0050694
GO:0001734	GO:0008174
GO:0001888	GO:0008375
GO:0001962	GO:0008378
GO:0002083	GO:0002094
GO:0002094	GO:0004659
GO:0002935	GO:0008169
GO:0002935	GO:0016426
GO:0002948	GO:0015067
GO:0002950	GO:0016780
GO:0003720	GO:0003964
GO:0003721	GO:0003720
GO:0003721	GO:0003964
GO:0003810	GO:0016755
GO:0003825	GO:0035251
GO:0003827	GO:0008375
GO:0003828	GO:0008373
GO:0003829	GO:0008375
GO:0003830	GO:0008375
GO:0003831	GO:0035250
GO:0003835	GO:0008373
GO:0003836	GO:0008373
GO:0003838	GO:0008169
GO:0003838	GO:0008757
GO:0003839	GO:0016755
GO:0003840	GO:0016755
GO:0003841	GO:0016411
GO:0003841	GO:0042171
GO:0003843	GO:0035251
GO:0003844	GO:0016758
GO:0003846	GO:0016411
GO:0003848	GO:0016778
GO:0003849	GO:0016765
GO:0003851	GO:0035250
GO:0003852	GO:0046912
GO:0003864	GO:0016742
GO:0003866	GO:0016765
GO:0003867	GO:0008483
GO:0003870	GO:0016749
GO:0003871	GO:0008172
GO:0003871	GO:0042085
GO:0003872	GO:0008443
GO:0003873	GO:0008443
GO:0003877	GO:0070566
GO:0003878	GO:0046912
GO:0003879	GO:0016763
