child	parent
GO:0001660	GO:0006953
GO:0001788	GO:0001794
GO:0001794	GO:0002445
GO:0001795	GO:0002445
GO:0001802	GO:0002524
GO:0001806	GO:0002524
GO:0002232	GO:0002523
GO:0002232	GO:0006954
GO:0002246	GO:0006954
GO:0002246	GO:0090594
GO:0002247	GO:0002246
GO:0002248	GO:0002246
GO:0002254	GO:0002526
GO:0002255	GO:0002254
GO:0002269	GO:0006954
GO:0002349	GO:0002532
GO:0002351	GO:0002532
GO:0002353	GO:0002254
GO:0002391	GO:0002534
GO:0002391	GO:0006954
GO:0002393	GO:0002532
GO:0002432	GO:0002544
GO:0002437	GO:0006954
GO:0002438	GO:0002437
GO:0002438	GO:0002526
GO:0002439	GO:0002437
GO:0002439	GO:0002544
GO:0002441	GO:0002349
GO:0002441	GO:0006954
GO:0002442	GO:0002351
GO:0002442	GO:0006954
GO:0002445	GO:0002524
GO:0002523	GO:0006954
GO:0002524	GO:0002438
GO:0002525	GO:0002526
GO:0002526	GO:0006954
GO:0002527	GO:0002526
GO:0002528	GO:0002526
GO:0002530	GO:0006953
GO:0002531	GO:0006953
GO:0002532	GO:0006954
GO:0002533	GO:0002393
GO:0002533	GO:0006954
GO:0002534	GO:0002532
GO:0002534	GO:0006954
GO:0002535	GO:0002391
GO:0002535	GO:0006954
GO:0002536	GO:0002532
GO:0002536	GO:0006954
GO:0002537	GO:0002532
GO:0002538	GO:0002532
GO:0002539	GO:0002538
GO:0002540	GO:0002538
GO:0002541	GO:0002526
GO:0002542	GO:0002353
GO:0002543	GO:0002526
GO:0002544	GO:0006954
GO:0002545	GO:0002544
GO:0002552	GO:0002442
GO:0002553	GO:0002441
GO:0002554	GO:0002442
GO:0002555	GO:0002441
GO:0002556	GO:0002442
GO:0002557	GO:0002441
GO:0002558	GO:0016068
GO:0002559	GO:0016068
GO:0006953	GO:0002526
GO:0016068	GO:0002524
GO:0090594	GO:0006954
GO:0097279	GO:0097280
GO:0097280	GO:0002437
GO:0097280	GO:0002441
