child	parent
GO:0000136	GO:0000137
GO:0000136	GO:0030173
GO:0000136	GO:0044431
GO:0000137	GO:0031985
GO:0000138	GO:0031985
GO:0000139	GO:0044431
GO:0000938	GO:0044431
GO:0005795	GO:0005794
GO:0005795	GO:0098791
GO:0005796	GO:0044431
GO:0005797	GO:0031985
GO:0005798	GO:0044431
GO:0005802	GO:0005794
GO:0005802	GO:0098791
GO:0012508	GO:0030142
GO:0012508	GO:0030663
GO:0012509	GO:0030143
GO:0012509	GO:0030663
GO:0012510	GO:0030140
GO:0012510	GO:0030660
GO:0017119	GO:0044431
GO:0030121	GO:0030130
GO:0030121	GO:0044431
GO:0030126	GO:0030663
GO:0030126	GO:0044431
GO:0030130	GO:0012510
GO:0030130	GO:0044431
GO:0030137	GO:0005798
GO:0030140	GO:0005798
GO:0030142	GO:0030137
GO:0030143	GO:0030137
GO:0030173	GO:0000139
GO:0030173	GO:0031228
GO:0030660	GO:0005798
GO:0030660	GO:0044431
GO:0030663	GO:0030137
GO:0030663	GO:0030660
GO:0031228	GO:0000139
GO:0031228	GO:0044431
GO:0031985	GO:0005795
GO:0031985	GO:0098791
GO:0032580	GO:0000139
GO:0032580	GO:0031985
GO:0032588	GO:0000139
GO:0032588	GO:0005802
GO:0034044	GO:0030140
GO:0034044	GO:0044431
GO:0034066	GO:0044431
GO:0034469	GO:0005795
GO:0034469	GO:0005796
GO:0036063	GO:0044431
GO:0044431	GO:0005794
GO:0070916	GO:0044431
GO:0070931	GO:0005798
GO:0070931	GO:0044431
GO:0090498	GO:0000139
GO:0090498	GO:0044431
GO:0098540	GO:0012510
GO:0098540	GO:0044431
GO:0098541	GO:0012510
GO:0098541	GO:0044431
GO:0098547	GO:0000139
GO:0098547	GO:0044431
GO:0098548	GO:0000139
GO:0098548	GO:0044431
GO:0098564	GO:0005796
GO:0098564	GO:0030140
GO:0098791	GO:0005794
GO:0098791	GO:0044431
GO:1990071	GO:0005794
GO:1990071	GO:0044431
GO:1990072	GO:0005794
GO:1990072	GO:0044431
GO:1990674	GO:0000137
GO:1990674	GO:0032580
GO:1990675	GO:0005797
GO:1990675	GO:0032580
GO:1990676	GO:0000138
GO:1990676	GO:0032580
GO:1990693	GO:0031228
GO:1990693	GO:1990674
GO:1990694	GO:0031228
GO:1990694	GO:1990675
GO:1990695	GO:0031228
GO:1990695	GO:1990676
GO:1990702	GO:0030173
GO:1990702	GO:1990674
GO:1990702	GO:1990693
GO:1990703	GO:0030173
GO:1990703	GO:1990675
GO:1990703	GO:1990694
GO:1990704	GO:0030173
GO:1990704	GO:1990676
GO:1990704	GO:1990695
