child	parent
GO:0005577	GO:0005615
GO:0005601	GO:0005615
GO:0005602	GO:0005615
GO:0005616	GO:0005615
GO:0016942	GO:0005615
GO:0031395	GO:0005615
GO:0034358	GO:0005615
GO:0034359	GO:0042627
GO:0034360	GO:0042627
GO:0034361	GO:0034385
GO:0034362	GO:0034358
GO:0034363	GO:0034385
GO:0034364	GO:0034358
GO:0034365	GO:0034364
GO:0034366	GO:0034364
GO:0034385	GO:0034358
GO:0042567	GO:0016942
GO:0042568	GO:0016942
GO:0042571	GO:0005615
GO:0042627	GO:0034358
GO:0043509	GO:0048180
GO:0043510	GO:0048180
GO:0043511	GO:0005615
GO:0043512	GO:0043511
GO:0043513	GO:0043511
GO:0043514	GO:0005615
GO:0048180	GO:0005615
GO:0048183	GO:0048180
GO:0070743	GO:0005615
GO:0070744	GO:0005615
GO:0070745	GO:0005615
GO:0071736	GO:0042571
GO:0071739	GO:0042571
GO:0071743	GO:0042571
GO:0071746	GO:0042571
GO:0071748	GO:0071746
GO:0071749	GO:0071746
GO:0071750	GO:0071749
GO:0071751	GO:0071749
GO:0071752	GO:0071750
GO:0071752	GO:0071751
GO:0071754	GO:0042571
GO:0071756	GO:0071754
GO:0071757	GO:0071754
GO:0072562	GO:0005615
GO:0072563	GO:0072562
GO:0097058	GO:0005615
GO:0097059	GO:0005615
