child	parent
GO:0000118	GO:0044451
GO:0000123	GO:0044451
GO:0000124	GO:0070461
GO:0000125	GO:0070461
GO:0000418	GO:0044451
GO:0000438	GO:0005675
GO:0000438	GO:0044451
GO:0000446	GO:0008023
GO:0000811	GO:0031261
GO:0005656	GO:0044451
GO:0005665	GO:0016591
GO:0005665	GO:0044451
GO:0005666	GO:0044451
GO:0005669	GO:0016591
GO:0005669	GO:0044451
GO:0005671	GO:1902562
GO:0005672	GO:0016591
GO:0005672	GO:0044451
GO:0005673	GO:0016591
GO:0005673	GO:0044451
GO:0005674	GO:0016591
GO:0005674	GO:0044451
GO:0005675	GO:0016591
GO:0005675	GO:0044451
GO:0005677	GO:0090568
GO:0005847	GO:0005849
GO:0005848	GO:0005849
GO:0005849	GO:0044451
GO:0008023	GO:0044451
GO:0008024	GO:0008023
GO:0010445	GO:0016604
GO:0015030	GO:0016604
GO:0016580	GO:0070822
GO:0016581	GO:0000118
GO:0016581	GO:0090568
GO:0016591	GO:0044451
GO:0016592	GO:0044451
GO:0016593	GO:0008023
GO:0016593	GO:0016591
GO:0016604	GO:0044451
GO:0016605	GO:0016604
GO:0016606	GO:0016604
GO:0016607	GO:0016604
GO:0017054	GO:0090571
GO:0030869	GO:0005677
GO:0030914	GO:0070461
GO:0031261	GO:0044451
GO:0032021	GO:0008023
GO:0032039	GO:0016591
GO:0032039	GO:0044451
GO:0032044	GO:0008023
GO:0032221	GO:0070822
GO:0032777	GO:0035267
GO:0032783	GO:0008023
GO:0033100	GO:0070775
GO:0033255	GO:0032777
GO:0033276	GO:0016591
GO:0033276	GO:0070461
GO:0033698	GO:0070822
GO:0034740	GO:0016591
GO:0034740	GO:0044451
GO:0034967	GO:0000118
GO:0035061	GO:0016604
GO:0035062	GO:0016607
GO:0035097	GO:0044451
GO:0035098	GO:0035097
GO:0035101	GO:0008023
GO:0035267	GO:0043189
GO:0035363	GO:0016604
GO:0036409	GO:0070775
GO:0036410	GO:0036409
GO:0042272	GO:0044451
GO:0042382	GO:0016604
GO:0043189	GO:1902562
GO:0043240	GO:0044451
GO:0043494	GO:0035097
GO:0044451	GO:0005654
GO:0044545	GO:1902562
GO:0044665	GO:0035097
GO:0044666	GO:0035097
GO:0046695	GO:0070461
GO:0048188	GO:0035097
GO:0061773	GO:0005677
GO:0061793	GO:0005677
GO:0070176	GO:0090571
GO:0070210	GO:0000118
GO:0070211	GO:0000118
GO:0070264	GO:0016591
GO:0070264	GO:0044451
GO:0070311	GO:0035097
GO:0070439	GO:0090571
GO:0070440	GO:0090571
GO:0070443	GO:0090571
GO:0070449	GO:0008023
GO:0070461	GO:0000123
GO:0070556	GO:0005669
GO:0070688	GO:0035097
GO:0070691	GO:0008024
GO:0070692	GO:0008024
GO:0070722	GO:0090571
GO:0070775	GO:0000123
GO:0070776	GO:0070775
GO:0070822	GO:0000118
GO:0070823	GO:0000118
GO:0070824	GO:0000118
GO:0070824	GO:0090568
GO:0070847	GO:0016591
GO:0070847	GO:0044451
GO:0070985	GO:0005675
GO:0070985	GO:0044451
GO:0071162	GO:0031261
GO:0071175	GO:0044451
GO:0071176	GO:0044451
GO:0071177	GO:0044451
GO:0071178	GO:0044451
GO:0071179	GO:0044451
GO:0071180	GO:0044451
GO:0071181	GO:0044451
GO:0071182	GO:0044451
GO:0071339	GO:0044665
GO:0071601	GO:0016604
GO:0071819	GO:0044451
GO:0071821	GO:0044451
GO:0071920	GO:0016604
GO:0072487	GO:1902562
GO:0072589	GO:0015030
GO:0072589	GO:0044451
GO:0090568	GO:0044451
GO:0090570	GO:0090568
GO:0090571	GO:0090568
GO:0090572	GO:0090568
GO:0090573	GO:0090568
GO:0090574	GO:0090568
GO:0097504	GO:0016604
GO:1902562	GO:0000123
GO:1990331	GO:0070775
GO:1990331	GO:1902562
GO:1990467	GO:0033100
GO:1990468	GO:0033100
GO:1990483	GO:0000118
GO:1990512	GO:0090568
GO:1990711	GO:0005654
GO:1990711	GO:0090568
GO:1990713	GO:0005654
GO:1990713	GO:0044451
GO:1990826	GO:0044451
